exhibitor_name,email
Klaromed Sp. z o.o.,export@klaromed.pl
DocCheck Medical Services GmbH,info@doccheck.com
"ZERONE Co., Ltd.",david@01zeus.com
"Shantou Institute of Ultrasonic Instruments Co., Ltd. (SIUI)",siui@siui.com
"Guangdong Biolight Meditech Co., Ltd",overseas@blt.com.cn
Novaerus Ltd.,info@novaerus.com
Sterylab S.r.l.,info@sterylab.it
OMPECO S.r.l.,info@ompeco.com
Wernli AG Verbandstoffe - Bandages,info@weroswiss.com
"T&L CO., LTD",trade@tnl.co.kr
"ACE Medical Co., Ltd.",hdkang@ace-medical.com
KM Healthcare Corp.,info@kmbiz.com
AL-KO Therm GmbH,info.pure@al-ko.de
HEGA-Medical Brigitte Hommel,hega-medical@online.de
ARBOR Technology,europe.info@arbor-technology.com
"Erenler Medikal San. Tic Ltd., Sti.",info@erenlermedikal.com.tr
Lu Mark Enterprises Inc.,sales@limarks.com.tw
evonos GmbH & Co.KG,info@evonos.de
Schweriner Rechenzentrum für Heilberufe GmbH,info@srzh.de
ONIKO-Europe s.r.o.,info@oniko.cz
Medical Technology S.A. (CardioMed),sales@hcifitness.com
HUR Oy,sales@hur.fi
Intco Medical Ltd.,karena@basicmedical.com
Ergotron Europe BV,info.eu@ergotron.com
"Digital Science Tech, Inc.",sales@dst-inc.com
Intelligent Texture GmbH,dogan@ultimate-sock.com
Linear Chemicals S.L.,"info@linear.es, atrinh@linear.es"
W.H.P.M. INC.,whpm@whpm.com
LK Mechanik GmbH,info@lk-mechanik.de
LEF - LABO ELECTROFRANCE SARL,export@lefsealers.com
tpm taberna pro medicum GmbH,info@tpm-online.de
Life Partners Europe SARL,info@lifeurope.com
United Diagnostics Industry - UDI,jamal@udignost.com
HiberGene Diagnostics Ltd.,"mdx@hibergene.com, leandra.guedes@hibergene.com"
Mega Andalan Kalasan PT.,export@mak-techno.com
GIMA spa,export@gimaitaly.com
Medi Direct International Ltd.,info@medi-direct.co.uk
"Osteosys Co., Ltd.",ihkim@osteosys.com
MPI Inc.,ogawa@mpi-inc.co.jp
"Ningbo David Medical Device Co.,Ltd",sales@nbdavid.com
ME.BER. s.r.l. Unipersonale,contact@meber.it
"DAEYOMEDI Co., Ltd.",dadaeyo@daeyomedi.com
"SUNGDO MC CO., LTD.",aj@sungdomc.co.kr
ORTHOBROKER bvba,info@orthobroker.com
"Beijing Steellex Scientific Instrument Co., Ltd.",overseas@steellex.com
"Rayto Life and Analytical Sciences Co., Ltd.",info@rayto.com
QuantaMatrix Corporation,contact@quantamatrix.com
Zeta Corporation,sales@zetacorporation.com
Genolution Inc.,dsna1956@naver.com
KogeneBiotech Co. Ltd.,info@kogene.co.kr
"HiMedia Laboratories Pvt., Ltd.",info@himedialabs.com
Savyon Diagnostics Ltd.,info@savyondiagnostics.com
"Meizhou Cornley Hi-Tech Co., Ltd.",sales@cornley.com
"URIT Medical Electronic Co., Ltd.",export@uritest.com
"Human Meditek Co., Ltd.",info@hmmdt.com
"Lars Medicare Pvt., Ltd.",mkt@larsmedicare.com
"Home Care Technology Co., Ltd.",hometech@hometech.com.tw
Terragene S.A.,sales2@terragene.com.ar
"MEDIANA Co., Ltd.",mkpark@mediana.co.kr
Malaysian Rubber Export Promotion Council (MREPC),mpd@mrepc.com
COSMED S.r.l.,info@cosmed.com
Morton Medikal San Ve Tic As.,info@mortonmedical.net
Magnamed Tecnologia Medica S/A,magnamed@magnamed.com.br
Quantum Laser S.A LUMIIA LASER,direccion@lumiia.com
Game Ready,ehugo@gameready.com
Everwind GmbH,info@everwind.de
Everwind GmbH,info@everwind.de
"U.S. Department of Commerce, U.S. Commercial Service",Office.Dusseldorf@trade.gov
Sina Hamd Aria,export@sinabed.com
Besmed Health Business Corp.,info@besmed.com
"ROBOTSYSTEM, s.r.o.",info@robotsystem.cz
Medasys SA,info@medasys.com
VINNO Technology (German) GmbH,vinno@vinno.com
Vernipoll Srl,vernipoll@vernipoll.com
M.D.L. Srl,so@mdlsrl.com
Apaloo GmbH,info@kintex.de
Charder Electronic Co. Ltd.,info_cec@charder.com.tw
SMS Sp. z o.o.,market@sms.com.pl
EnviroFALK GmbH Prozesswasser-Technik,info@envirofalk.com
Valeo Corporation,valeo@valeo.com.tw
SP MEDIKAL SAN.LTD.STI,seda@spmedikal.com
Frontmatec GmbH,info@itec.de
Glorious Enterprises S.E.,glorious@mail.dk
"HONSUN (Nantong) Co., Ltd.",market@lordmed.com
Soehnle Industrial Solutions GmbH,info@soehnle-professional.com
Passau Impex,info@passauimpex.com
Philipp Kirsch GmbH,info@kirsch-medical.de
Swann-Morton Ltd.,ctaylor@swann-morton.com
ANDROMEDA medizinische Systeme GmbH,info@andromeda-ms.de
Ascuro AG,mail@ascuro.ch
Hilbro International Pvt Ltd.,sales@hilbrointl.com
"Iberhospitex, S.A.",info@iht.es
Joerns Healthcare Ltd.,export@joerns.com
MDD Sp. z o. o.,office@mddpl.com
DNA-Technology LLC,sales@dna-technology.ru
YÜCEL MEDIKAL ve Tekstil Ürünleri San. Tic. Ltd. Sti.,info@yucelmedikal.com
AL-CAN EXPORTS PVT. LTD.,vijay@alcanexports.com
"Keisei Medical Industrial Co., Ltd.",johyama@keiseimed.com
EDM GROUP MEDICAL IMAGING S.A.S,info@edm-imaging.com
Cyanagen s.r.l.,info@cyanagen.com
M.A. Arain & Brothers (Pvt.) Ltd.,marketing@maarain.com
SUMINISTROS Y DESECHABLES SKKYD S.A. DE C.V.,i.perez@mabrago.com.mx
GenBody Inc.,zoekim@genbody.co.kr
AKTORmed GmbH ROBOTIC Surgery,sales@aktormed.com
ECODAS SAS,contact@ecodas.com
Spes Medica s.r.l.,info@spesmedica.com
Zimmer MedizinSysteme GmbH,info@zimmer.de
Zimmer MedizinSysteme GmbH AestheticDivision,info@zimmer.de
M4Medical Sp. z o.o.,sales@m4medical.com.pl
Teknova Medical Systems Ltd.,international@teknova.cn
SEI EMG S.r.l.,info@seiemg.it
PerkinElmer,fpd@perkinelmer.com
"Shenzhen Biocare Bio-Medical Equipment Co., Ltd.","sales@biocare.com.cn, intl.mkt@biocare.com.cn"
"Fukuda Denshi Co., Ltd.",info@fukuda.co.jp
ECM Echo Control Medical SAS,ecm@ecmscan.com
JSC Zelenograd innovation and technology centre ZITC,info@zitc-mt.ru
Rimed Ltd.,admin@rimed.com
Schulte-Elektronik GmbH SIDS- Monitore und Ultraschallvernebler,info@schulte-elektronik.de
KARL STORZ GmbH & Co. KG,info@karlstorz.com
Faromed GmbH Medizintechnik,info@faromed.de
Elmiko Medical sp. z.o.o.,international@elmikomedical.com
Thales Electron Devices SAS,xrayimaging.marketing@thalesgroup.com
Trinon Titanium GmbH,trinon@trinon.com
EMS Electro Medical Systems S.A.,welcome@ems-ch.com
"MASTER TECNIC ASISTENCIA, S.L.",info@mastertecnic.com
Suzuken Company Ltd.,kei.yamashita@suzuken.co.jp
CARDIAC SCIENCE,international@cardiacscience.de
Medtronic Inc.,
AMEDTEC Medizintechnik Aue GmbH,info@amedtec.de
OSATU S. Coop.,mcerezal@bexencardio.com
"Trismed Co., Ltd.",trismed@trismed.com
Cryofos Medical GmbH,info@cryofos.com
Ambu A/S,ambu@ambu.com
TensCare Ltd.,webenquiry@tenscare.co.uk
Oostwoud International bv,info@oostwoud.com
GOKLER A.S.- NITROCARE,info@nitrocare.com.tr
ADANI,info@adanisystems.com
TLV Healthcare SAS,contact@tlv.fr
NOVAK M d.o.o.,info@novak-m.si
Walz Elektronik GmbH,info@walz-el.de
DEHAS Medizintechnik GmbH,info@dehas.de
Care of Sweden AB,info@careofsweden.se
PolyGreen Germany GmbH,
DOLSAN MEDIKAL EKIPMANLARI Imalat Insaat Gida Pazarlama San. TIC. Ltd. STI,yonetim2@dolsan.com.tr
Pacific Medico Co. Ltd.,Customer.Overseas@pacific-medico.com
ASA S.r.l.,asalaser@asalaser.com
Rebonson Inc.,keithh@rebonson.com
"Nausicaa Medical - AKS France, SAS",export@nausicaa-medical.com
IAE S.p.A.,iaexray@iae.it
HYGECO International Products S.A.,info@hygeco.com
