exhibitor_name,email
Varimed Medikal San. ve Tic. Ltd. Sti.,info@varimed.com.tr
Zimed Medical San. ve Tic. Ltd. Sti.,export@zimed.com.tr
Naturland Europe GmbH,violetta.nagy@naturland.eu
"RTM Diagnostics, LLC",rtm@radiometry.ru
DuPont de Nemours (Luxembourg) S.a.r.l.,madeleine.maire@dupont.com
VIDIMSOFT bvba,info@vidimsoft.com
Euroleki GK Sp. z o.o. Sp. k.,euroleki@euroleki.eu
"Tetracore, Inc.",admin@tetracore.com
"ViroStat, Inc.",doug@virostat-inc.com
LP Medical Consulting Sagl,luca@lpmedical.com
Massachusetts Medical Device Industry Council (MassMEDIC),info@massmedic.com
RVC A.O.,info@rusventure.ru
MedicalMountains AG,info@medicalmountains.de
Ilion Medical Inc,
ALCOR Scientific Inc.,info@alcorscientific.com
GERGONNE INDUSTRIE S.A.S.,adhesive-tapes@gergonne.com
BEWATEC Kommunikationstechnik GmbH,info@bewatec.com
"TWOWIN PHARMA Co., Ltd.",
"American Plastics Technologies, Inc",raodesign@aol.com
"Jiangyin Hongmeng Rubber Plastic Product Co., Ltd.","wuhongqing@jiangyinhongmeng.com, abby@jiangyinhongmeng.com"
XENON Automatisierungstechnik GmbH,mail@xenon-automation.com
PrimeBioMed LLC,info@primebiomed.ru
ACME TEK Medical Devices International Ltd.,hanjianhui@acme-tek.cn
"Shanghai Poyton Industry Co., Ltd.",poyton@poyton.com.cn
MPS Roding GmbH,info@mps-roding.de
"Shanghai SA Medical & Plastic Instruments Co., Ltd.",mandy@sa-med.net
NAPOLY LLC,info@napoly.info
"Qingdao Medlight Co., Ltd.",2586076102@qq.com
"ExoAtlet, LLC",k.bereziy@exoatlet.ru
"Brain Beat, Ltd",info@brainbeat.ru
Shenzhen Kinca Medevice Co.,sales@szkinca.com
"Shijiazhuang Runlong Filter Materials Co., Ltd.",info@chinaporousfilters.com
"Ruian Sunnyworld International Trade Co., Ltd.",manny@sunnyworld.cn
"Ningbo Sender Medical Technology Co., Ltd.",info@cnsender.com
MicroDiscovery GmbH,arif.malik@microdiscovery.de
Stamm & friends GmbH,
"Zhejiang GeYi Medical Instrument Co., Ltd.",geyimedical@gmail.com
"Ningbo Multi-way Medical Co., Ltd",173165541@qq.com
ATTOMOL GmbH Molekulare Diagnostika,info@attomol.de
"Changzhou Cornwall Medical Devices Co., Ltd.",sales@cornwallmed.com
Prima Lab SA,sales@primahometest.com
"Jiangsu Yabang Teamlong Polymer Co., Ltd.",sales@team-long.com
BST Bio Sensor Technology GmbH,info@bst-biosensor.de
August Reuchlen GmbH,info@reuchlen.com
ConsulTech Technologieberatung GmbH,info@consultech.de
POLYCART MEDICAL LTD,menachem@polycartt.com
Viscofan BioEngineering a Business Unit of Naturin Viscofan GmbH,contact@bio.viscofan.com
Strubl GmbH & Co. KG Kunststoffverpackungen,strubl@strubl.de
HealthCapital Berlin-Brandenburg Berlin Partner für Wirtschaft und Technologie GmbH,info@healthcapital.de
DBK EMS GmbH & Co. KG,info@dbk-group.com
Cybertron GmbH,info@cybertron.berlin
Spektikor Oy,info@spektikor.com
Uniray Medical LLP,shivram@uniraymedical.com
Membrapure GmbH,info@membrapure.de
SAB Bröckskes GmbH & Co. KG,info@sab-broeckskes.de
Kaivogen Oy,info@kaivogen.com
opTricon GmbH,info@optricon.de
"Hebei HongSen Plastics Technology Co., Ltd.",cathy@titans-cn.com
PolyAn GmbH,mail@poly-an.de
HUBEI JUNYAN MEDICAL SCIENCE & TECH,
senetics healthcare group GmbH & Co. KG,info@senetics.de
PX Précimet SA,pxprecimet@pxgroup.com
Steiger Galvanotechnique SA,info@steiger.ch
"Hangzhou Shanyou Medical Equipment Co., Ltd.",sale@symedi.com
"Jiangsu Shenli Medical Production Co., Ltd.",
E-Way International Biotechology Development Limited,Rose.xu@cnyiwei.com
preclinics Gesellschaft für präklinische Forschung mbH,info@preclinics.com
Seramun Diagnostica GmbH,info@seramun.com
COMELEC SA,admin@comelec.ch
sifin diagnostics gmbh,info@sifin.de
Alphagate Automatisierungstechnik GmbH,office@alphagate.eu
kdg Opticomp c/o kdg mediatech GmbH,opticomp@kdg.at
Universität Potsdam Potsdam Transfer,messeservice@potsdam-transfer.de
ZytoVision GmbH,info@zytovision.com
Valukumpu Oy,firstname.lastname@valukumpu.fi
MEDIAGNOST GmbH,contact@mediagnost.de
Tech Mahindra Limited,ies_marketing@techmahindra.com
A&G Ltd.,ag@ag.ee
"Chengdu Puth Medical Plastics Packaging Co., Ltd.",hina-ruongs@hotmail.com
Shandong Yaohua Medical Instrument Corporation,caryli001@sina.com
"Chengdu Rich Science Industry Co., Ltd.",cdrichtrade@163.com
"Shandong Lianfa Medical Plastic Products Co., Ltd.",henry@lianyingchina.com
"Weihai Sunway Medical Technology Co., Ltd",sales@sunway-medical.com
"Zhejiang Aicor Medical Technology Co., Ltd.","export@chinaaicor.com, simon.bao@chinaaicor.com"
"Zhejiang Gongdong Medical Technology Co., Ltd.",david@chinagongdong.com
"Hebei Xinle Sci&Tech Co., Ltd.",hbxinle005@hbxinle.net
"Qingdao Hightop Biotech Co., Ltd.",info@hightopqd.com
"Shanghai Iven Pharmatech Engineering Co., Ltd.",graven@pharmatechcn.com
"Xiamen New Concept Medical Technology Co., Ltd",overseas@nc-mt.com
"Xi'an Tianlong Science and Technology Co., Ltd.",liyanfeng@medtl.com
Jiangxi Medicines And Health Products Imp. And Exp. Co.Ltd.,moganda@vip.tom.com
"Jiangsu Province Jianerkang Medical Dressing Co., Ltd.",jeksrp123@163.com
"Ningbo Win-Win Medical Instruments Co., Ltd.",376497768@qq.com
"Changzhou Huichun Medical Equipment Co., Ltd.","huichun@huichun.cn, storyvon@huichun.cn"
"Qingdao Bright Moon Biomedical Materials Co., Ltd.",xiaofei@bmscn.com
"Hangzhou Singclean Medical Products Co., Ltd.",sales@hzxhe.com
"TAIZHOU JINHONG MEDICAL CO., LTD",luning@jinhongfl.com
Suzhou Texnet Co. Ltd.,wuyuan@suzhoutexnet.com
"Suzhou Ryan Nanomedicine Co., Ltd.","lisa.du@ryannano.com, fangfang.wang@ryannano.com"
"Shandong Jingxin Nonwoven Products Co., Ltd.",jingxin_nonwoven@163.com
"Zibo Hongyeshangqin Plastic & Rubber Co., Ltd.",james@hysq.com.cn
"Anji Yuandong Medical Products Co., Ltd.",ydmed@ydmed.com
"Shinva Ande Healthcare Apparatus Co., Ltd.","trade@andemed.com, cherish@andemed.com"
"Shandong Dermcosy Medical Co., Ltd.",bing@dermcosy.com
"Xiantao Zhongtai Protective Products Co., Ltd.",sam@xtzhongtai.com.cn
"Life Medical Equipment (Guangzhou) Co., Ltd.",lifeiso@lifeiso.com
"Shanghai Pudong Jinhuan Medical Products Co., Ltd.",jhlisagao@yeah.net
"Jiangxi Vista Enterprise Co., Ltd.",liaohui6968@hotmail.com
Shanghai Bojin Electric Instrument & Device Co. Ltd.,"bojin6858@bojin-medical.com, bojin6826@bojin-medical.com, bojin6821@bojin-med"
"Shandong Yuyuan Latex Gloves Co., Ltd.",export3@yuyuanglove.com.cn
"Suzhou Sunan Zimmered Medical Instrument Co., Ltd.","1366340489@qq.com, 1661849909@qq.com"
"Suzhou Hengxiang Dongwu Import & Export Co., Ltd.",wmgl2@hengxiang.cn
"Hefei Telijie Sanitary Material Co., Ltd",info@telijie.com
"Shanghai Leyi Plastic Products Co., Ltd.",fiona.li@leyi.cn
"Ningbo Advan Electrical Co., Ltd.",vivian@advan-china.com
"Wuhan Meheke Co., Ltd.",liyu@vip.163.com
"Chengdu Xinjin Shifeng Medical Apparatus & Instrument Co., Ltd","shifengmedical@yahoo.com, shifengmedical@163.com"
"Hubei Excelmed Non-Woven Products Co., Ltd.",info@excelmedchina.com
"Ningbo Hi-Tech Unicmed Imp. & Exp. Co., Ltd.","harry@unicmed.com, info@unicmed.com"
"SUMBOW Medical Instruments Co., Ltd.",enquiry@sumbow.com
"Wenzhou Yuetai Foreign Trade Co., Ltd.",jamesh@caretek.cn
"Jiujiang Huada Medical Dressing Co., Ltd.",leo@huadamedical.com
"Tianchang Hengsheng Medical Devices Co., Ltd.","hsylqx@163.com, 402535936@qq.com"
"Yancheng Huida Import & Export Co., Ltd.",info@huidamedical.com.cn
"Zhejiang Guangci Medical Device Co., Ltd.",zjguangci_xs1@126.com
"Shanghai Carelife International Trading Co.,Ltd.",yangying@shanghaicarelife.com
"Innosurg Medical Device Technology Co., Ltd of Ningbo",James.cai@kenmold.com
"Shaoxing Gangfeng Hospital Products Co., Ltd.",michelle@gangfeng.cc
"Zhonghong Pulin Medical Products Co., Ltd.",jimmy@zhonghongpulin.cn
Shaoxing Chainmed Import & Export Co. Ltd.,"sandypeng@chainmed.com, davidqui@chainmed.com, roywei@anjiansheng.com"
"Anhui Kangda Medical Products Co., Ltd.",shirley@anhuikangda.com
"Beijing Tuoren International Trade Co., Ltd.",yaoqing@bjtuoren.com
Zhejiang Hongyu Medical Commodity Co. Ltd.,"hongyu@cnhongyu.cn, kevin@cnhongyu.cn"
"Vitaimed Instrument Co., Ltd.","sales@vitaimed.com, charleschen@vitaimed.com"
"Changzhou Hekang Medical Instruments Co., Ltd.",annie@hekangmed.com
"Jiaxing Tianhe Pharmaceutical Co., Ltd.","jingru@jxtianhe.com, jussia@jxtianhe.com"
"Hangzhou Rollmed Co., Ltd.",office@rollmed.com.cn
"Rizhao Sanqi Medical & Health Articles Co., Ltd.",3qmedical@3qcn.cc
"Vanwa Healthcare Co., Ltd.","vanwa@163.com, adminsup@vanwa.com"
Beijing Jinwei Kangda Medical Instrument Ltd.,market@kdbd.com.cn
"Surgimed Medical Supplies Co., Ltd.",carl@surgimed.com.cn
Changzhou Major Medical Products Company Limited.,sales@czmajor.com
"Ningbo Cibei Medical Treatment Appliance Co., Ltd.",cbchina@cbzj.com.cn
"EziSurg Medical Co., Ltd.",bobowang@ezisurg.com
"Ningbo Soundway Medical Appliances Co., Ltd.",kitty@soundway-medical.com
"Ningbo ETDZ Huixing Trade Co., Ltd.",chenjing@huixingtrade.com
"Zhongshan World Medical Instruments Co., Ltd","wilsonxia@zhongshan-world, Fairy@zhongshan-world.com"
Wenzhou Bokang Instruments Co. Ltd.,bokang@bokang.com
"Laian Yonghao Sanitary Material Co., Ltd",jccwd@qq.com
"Auckland Medical Polymer (Tianjin) Co., Ltd.",oklmedical@163.com
"Hangzhou Tonglu Yida Medical Appliance and Equipment Co., Ltd",zhangyi@hztlyd.cn
"Nantong Foreign Trade Medicines and Health Products Co., Ltd.","admin@ntmeheco.com, frank_wang@ntmeheco.com"
Rhycom Non-woven Products Co. Ltd.,"sarah@chinarhycom.com, sharyliu@chinarhycom.com"
"Guangzhou Maidi Medical Co., Ltd.","276300489@qq.com, sales007@mdwayson.com"
All Pro Corporation,allpro@188.com
"Shanghai Aquagel Bio-polymer Co., Ltd.","cici@aquagelpatch.com, echo@aquagelpatch.com"
Xi'an Kaydee Medical Appliances Co. Ltd.,sales@kaydeemed.com
"JIAXING HOW SPORT MEDICAL INSTRUMENT Co., Ltd.","info@howsport.cn, 450069919@qq.com"
"Wayson Medical Co., Ltd.","sales01@wayson.com.cn, carol_zheng@wayson.cn"
"Shanghai Chuangshi Industry Group Co., Ltd.","walker@shchuangshi.com.cn, walker@csigroup.com.cn"
Wuhan Xindi Int'L Trade Co Ltd,"jekkie_wu@hotmail.com, 2925618@qq.com"
Traumec Tecnologia e Implantes Ortopedicos Importacao e Exportacao Ltda.,export@traumec.com.br
"Guangzhou Fuzelong Hygiene Material Co., Ltd.",sales@fuzelong.com
Giant Medical Equipment (Guangzhou) Company Ltd,"giantlinyi@126.com, olive@giantgz.com"
"Hubei Qianjiang Kingphar Medical Material Co., Ltd.",mail@qjmdmgauze.com
"Changzhou Jiafeng Medical Equipment Co., Ltd.",jiafeng_medical@126.com
Duan Internacional do Brasil Indústria e Comércio Exportacao e Importacão de Produtos na Área da Saúde Ltda,humberto@duaninternacional.com
Anhui Tiankang Medical Technology Co. Ltd.,"su.yun@tiankang.com, 907708814@qq.com"
"SUZHOU ACMED IMPORT & EXPORT CO., LTD.",acmed@acmed.com.cn
"Nantong Flexitex Co., Ltd.","info@flexitex.com.cn, mandy.lu@flexitex.com.cn"
"Sanhe MDC medical Devices Co., Ltd",yanjiaomedc@126.com
"Changzhou Dahua Imp. & Exp. (Group) Corp., Ltd.",yang@dahuagroup.com.cn
"ZIBO SUNRISE MEDICAL DEVICE CO., LTD",info@sunrisemed.cn
IBF Industria Brasileira de Filmes S.A.,marketing@ibf.com.br
"Jiangsu Nanfang Medical Co., Ltd.",singerleecz@163.com
Ningbo Jiangdong Century Best Imp. & Exp. Corp.,info@medcie.com
"Hangzhou Superds Industry Co., Ltd. Jodismed China",sales@jodismed.com
"Shanghai Channelmed Import & Export Co., Ltd.",sales@channelmed.com
Medisafe International Ltd.,info@medisafeinternational.com
Neoortho Produtos Ortopédicos S.A.,comex@neoortho.com.br
"Dalian Rongbang Medical Healthy Devices Co., Ltd.","star214a@163.com, rongbang@rb-medical.com"
Ortosintese Indústria e Comércio Ltda.,
Physiolab Technologies Ltd.,info@physiolab.com
"Hangzhou Hua´an Medical & Health Instruments Co., Ltd.","sale1@china-huaan.cn, zhanhongjian@china-huaan.cn"
"Beijing Beishute Maternity & Child Articles Co., Ltd.",clare@bjbest.com.cn
Renfrew Group International Limited (Rapitypes),info@renfrewgroup.com
Beijing Succeeder Technology Inc.,sales@succeeder.com.cn
Danyang Sunmed Healthcare Corporation,info@chinasunmed.com
Tap2Tag Limited,support@tap2tag.me
"Yafho Bio-Technology Co., Ltd.",kevin@yafho.com
"Adam,Rouilly Ltd.",sales@adam-rouilly.co.uk
"Nantong Jangsung Gauze Co., Ltd.",hwsxhewei@hotmail.com
"Ningbo Caremet Medical Products Co., Ltd.",cecilyyang@vip.163.com
"Shenzhen Vistar Medical Supplies Co., Ltd",chainy.chen@163.com
"Zhengzhou DIALL Medical Technology Co., Ltd",diamedical@163.com
"Xiantao Dingcheng Non-woven Products Co., Ltd.",jacky.li@dcnonwoven.com
Astec Europe Limited,news@artesyn.com
"SuZhou Medsport Products Co., Ltd.","slh@guardee.com, daisy@guardee.com"
"Shaoxing Medply Medical Products Co., Ltd",ken@medply.com.cn
Healthwear Technologies (ChangZhou) Ltd,cindy.chen@jiymed-tech.com
"Shanghai Kingfo Industrial Co., Ltd","annie@clnonwoven.com, snowchen@clnonwoven.com, susanlee@clnonwoven.com"
"Shanghai Xuerui Import & Export Co., Ltd.",sharon@xuerui-sh.com
"Xinle Huabao Medical Products Co., Ltd.",yiyong@huabaosuliao.com
"Wuhan Rainbow Protective Products Co., Ltd.",thomas@whrainbow.cn
"Hitec Medical Co., Ltd.",jin@hitecmed.com
"Jiangsu Jichun Medical Devices Co., Ltd.",joanna@chinajichun.com
KARE Orthopaedics Ltd.,alan@kare.co.uk
"Yangzhou Moon City International Trade Co., Ltd.",orangemedica@163.com
Limbs & Things Ltd.,sales@limbsandthings.com
"XIAMEN ITG GROUP CORP., LTD.",wujingquan@itg.com.cn
"Kunshan Koolcare Technology Co.,Ltd",lyla@koolcare.com
NL Diagnostica Ltda.,f.moruzzi@nldiagnostica.com.br
Quibasa Quimica Basica Ltda.,sales@bioclin.com.br
Locamed Ltd.,info@locamed.com
Biomecanica Industria e Comercio de Produtos Ortopedicos Ltda.,andre.colaciti@biomecanica.com.br
Wama Diagnostica,patricia.parra@wamadiagnostica.com.br
"Shenzhen RSP Medical Technology Co., Ltd.",sales@lepuhomecare.com
Invest Northern Ireland,lifesciences@investni.com
IBRAMED -Ind. Brasileira de Equipamentos Medicos Ltda.,d.marques@ibramed.com.br
"Guangdong eBangy Biomedical Co., Ltd.",info@ebangy.com
"Jiangxi Worldsun Co., Ltd",wsnmed@wsnmed.cn
TOP SYRINGE MFG. CO. PVT.LTD,manish.goda@shandilyagroup.com
ABIMO Brazilian Medical Devices Manufacturers Association,laisa@abimo.org.br
Biotrol Laboratories Pvt. Ltd.,biotrollabs@gmail.com
Hospitalar Fair + Forum Ltda.,international@hospitalar.com.br
"Changzhou Jinliyuan Medical Devices Co., Ltd.",sales@jinliyuanmedical.com
Hangzhou Fushan Medical Appliances Co. Ltd.,heather@fushanhz.com
Dynamic Techno Medicals Pvt. Ltd.,info@dynamictechnomedicals.com
NOBEL HYGIENE PVT. LTD.,
"Beijing Yimo Co., Ltd.",hejian@bjyimo.com
"Xiantao Yunji Protection Products Co., Ltd.",sales@xtjyfh.com
St Marys Rubbers Pvt Ltd,exports@stmarysrubbers.com
FAB Pharmaceuticals Pvt. Ltd.,director@fabpharmaceuticals.com
BCF Plasticos Ltda.,dylan@bcf.com.br
Scope Medical Devices Pvt. Ltd.,care@scopemedical.in
Haiyan Kangyuan Medical Instrument Co. Ltd.,sales@kymedical.cn
Atrasorb Indústria de Produtos Hospitalares Ltda,vendas2@atrasorb.com.br
Hospimetal Indústria Metalúrgica de Equipamentos Hospitalares Ltda.,export@hospimetal.com.br
Blue Neem Medical Devices Pvt Ltd,contact@blueneem.com
Carenow Medical Pvt Ltd,info@carenowindia.com
JIMIT MEDICO SURGICALS PVT LTD,info@jimitsurgicals.com
Mais India Medical Devices Pvt. Ltd.,info@maisindia.com
Timpel S.A.,josiane@timpel.com.br
LUPE Industria Tecnologica de Equipamentos para Laboratorio Ltda.,caio@lupetec.ind.br
Safeshield India Rubber Products Pvt. Ltd.,sales@safeshieldindia.com
Olsen Industria e Comercio S.A.,comex@olsen.odo.br
S3V Vascular Technologies Private Limited,info@s3vvascular.com
MEDPEJ Equipamentos Medicos Ltda.,edgrisa@edgrisa.com.br
APPLIED OPTICAL TECHNOLOGIES PVT. LTD,"dbussa@appliedoptical.in, info@appliedoptical.in"
Miraclus Orthotech Pvt. Ltd.,"pranav@miraclus.com, pankaj.shukla@miraclus.com"
ESTEK TECNOLOGIA EM PRODUTOS LTDA.,paulo@estek.com.br
Shaili Endoscopy,
Lotus Surgicals Private Limited,info@lotus-surgicals.com
Hardik International,info@hardikinternational.com
ROTEK LAMINATES,dhruv@rotek.co.in
Global Medikit Limited,info@globalmedikit.in
Udaipur Health Care Pvt. Ltd.,info@uhcl.net
Divlabs Healthcare Pvt. Ltd.,ceo.divlabs@gmail.com
Explore Synergy Inc.,sales@exploresynergyinc.in
Endo-Med Technologies Pvt. Ltd,info@endomed.in
Futura Surgicare Pvt. Ltd (Dolphin Sutures),sales@dolphinsutures.com
Alan Electronic Systems Pvt. Ltd.,export@alanindia.net
CM Flowmeters (India) Pvt. Ltd.,sales@cmflowmeters.in
tradeindia.com - Infocom Network Ltd.,vishal@tradeindia.com
KRUPA LABEQUI,jaythakker9@gmail.com
Auxein Medical Pvt Ltd,info@auxein.com
Allengers Medical Systems Ltd.,exports@allengers.net
Garware Bestretch Ltd.,gbl-sales@garware.com
OM Surgicals,export@omsurgicals.com
ANDHRA PRADESH MEDTECH ZONE LTD,amtz.in@gmail.com
VTT Ltd. PrintoCent,info@vtt.fi
Rotomed AG,d.mueller@rotomed.ch
Spintower Technologies GmbH,office@spintower.eu
Casex Industria de Plasticos e Produtos Medico Hospitalares Ltda.,export@casex.com.br
Ossea Technology Industria e Comercio Ltda.,g.geral@ossea.com.br
Olidef cz Industria e Comercio de Aparel Hospitalares Ltda.,export2@jpfarma.com.br
Exatech Industria e Comercio Eireli Ltda Edlo,edlo@edlo.com.br
DK Diagnostics Industria e Comercio de Productos Cientificos Ltda.,paulo@dkdiagnostics.com
VK Driller Equipamentos Elétricos Ltda.,export1@drillermed.com.br
Kolplast Ci S.A.,naiane.chinarelli@kolplast.com.br
Cbemed Industria e Comercio de Equipamentos Medicos Ltda.,imp.exp@cbemed.com.br
Scitech Produtos Médicos Ltda.,scitech@scitechmed.com
Sismatec Indústria e Comércio de Equipamentos Hospitalares Ltda.,export@sismatec.com.br
Gabisa Medical International Ltda.-EPP,trade@gmimedicall.com
Bionnovation Produtos Biomédicos Ltda Bionnovation Biomedical,heddie@bionnovation.com.br
DFV Comercial e Industrial Ltda.,ezio.giuliani@dfv.com.br
BMR Medical Ltda,cristina@bmrmedical.com.br
Samtronic Industria e Comercio Ltda.,export@samtronic.com.br
Phoenix Industria e Comercio de Equipamentos Cientificos Ltda,export@phoenix.ind.br
HP BIOPROTESES Ltda.,export@hpbio.com.br
Loktal Medical Electronics Ind. e Com. Ltd.,comex@loktal.com
WiSMa GmbH,info@wisma-gmbh.de
Exxomed Equipamentos Medicos EPP,vendas@exxomed.com.br
CompuGroup Medical Deutschland AG Geschäftsbereich CGM MEDISTAR,info@medistar.de
HOFFMED GMBH,hoffmed668@hotmail.com
orlvision GmbH,info@orlvision.de
"GENERI BIOTECH, s.r.o.",info@generi-biotech.com
ARIES a.s.,
"EGO Zlín, spol. s.r.o.",sekretariat@egozlin.cz
SKALA-Medica s.r.o.,master@skala.cz
TRYSTOM spol. s r.o.,trystom@trystom.cz
ProSpon spol. s r.o.,prospon@prospon.cz
MEDKONSULT medical technology s.r.o.,info@mmtsystems.com
MEDIMAX INTERNATIONAL,info@medimaxint.com
HOPE & HEAL (PARTNERSHIP),info@hopenheal.com
Know Medical S.r.l.,info@knowmedical.com
BioElectronics Corporation,info@bielcorp.com
Compex Spol s.r.o. Jett medical,export@compexbmo.cz
HealthCapital Berlin-Brandenburg Berlin Partner für Wirtschaft und Technologie GmbH,info@healthcapital.de
Zhejiang UE Medical Corp.,export@ueworld.com
LOKKI INTERNATIONAL s.r.o.,info@lokki.com
ZPT Vigantice spol. s r.o.,obchod@zptvigantice.cz
HAKERMAN IÇ VE DIS TICARET A.S.,info@hakerman.com
PMS Tip Teknolojileri Sanayi ve Ticaret A.S.,pms@pmsmedikal.com
Armstrong Medical Ltd.,info@armstrongmedical.net
BEMOTEC GmbH,info@bemotec.com
Body Clock Health Care Limited,sales@bodyclock.co.uk
FranceMed Pharma Ltd.,info@francemedpharma.com
Virtualware UK Ltd.,info@virtualrehab.info
"Acare Technology Co., Ltd.",info@acaretech.com
Cheetah Medical Ltd.,
Precision Dippings Ltd.,sales@precisiondippings.co.uk
Holländischer Life Science Verbund,dijk.d@nijdra.nl
Satellite Industries,mian@satellite.com.pk
Dutch Medical Technology BV,info@dutchmt.com
Energy Testing Solutions,peter.robins@energytestingsolutions.co.uk
DOCKX Medical BV,office@dockx.nl
PAKISTAN SCISSORS INDUSTRIES,info@pakscissors.com
Rocialle,info@rocialle.com
Protex Healthcare Limited Vacutex - Wound Care Essentials,info@protexhealthcare.co.uk
Advanced Ultrasound Electronics Ltd,service@aueltd.co.uk
Benmor Medical (UK) Ltd.,info@benmormedical.co.uk
4TU High Tech Systems VoF,
Surgitrac Instruments Ltd.,info@surgitrac.com
EUROPA HAMSTER INTERNATIONAL LIMITED,sabine_jie79@yahoo.co.uk
Inspiration Healthcare Ltd.,info@inspiration-healthcare.com
Lifelines Limited,david.spencer@lifelinesieeg.com
Malem Medical Ltd.,malem@malem.co.uk
Davos Diagnostics AG,info@davosdiagnostics.com
Max Medical Products Ltd.,info@maxmedical.co.uk
CeMIT - Centrum für Medizintechnische Innnovation Tübingen am UKT,cemit@med.uni-tuebingen.de
WILDDESIGN GmbH & Co. KG,info@wilddesign.de
MEC Medical Ltd.,ian.davies@mecmedical.com
MEDIMARK SCIENTIFIC LTD,info@medi-mark.co.uk
MD Diagnostics Ltd.,sales@mdd.org.uk
Novatek International/Cognistat,info@ntint.com
Oxylitre Ltd.,joyce@oxylitre.co.uk
Garana Industries (Pvt) Ltd.,info@garanaonline.com
PRAISE CORPORATION (PARTNERSHIP),"info@praise.com.pk, sales@praise.com.pk"
DENOVO INTERACTIVE SARL,bienvenue@denovo.fr
"Gigiena Med, LLC",
"MEDPLANT, LLC","medplant@medplant.ru, medplant@mail.ru"
JSC DiaClon,info@diaclon.net
Angioscan Electronics LLC,info@angioscan.ru
Care & Cure Surgico (Partnership),info@carecuresurgico.com
Izmir Chamber of Commerce,info@izto.org.tr
ISTANBUL HEALTH INDUSTRY CLUSTER INC.,seda.senol@boun.edu.tr
Livia,info@mylivia.com
"Contour Products, Inc.",marketing@contourhealth.com
Changzhou JIUHONG Medical Instrument Co. Ltd.,sales@jiuhongmed.com
"Fujian Putian Licheng Paper Industry Co., Ltd.",lichengzhiye@126.com
"Nanjing Shuangwei Biotechnology Co., Ltd.",market@shuangweibio.com
Darleys Surgical Co. (Partnership),info@darleys-surgical.com
Jiangyin Flyworld-Hongyong Protective Products Co. Ltd.,sales@flyworldgroup.com
VIZRA MED TECHINK,info@vizramed.com.pk
"Fitone Latex Products Co., Ltd. Guangdong",867593425@qq.com
MYoroface AB,info@myoroface.com
"Jiangxi Fenglin Medical Appliances Co., Ltd.",flin100@126.com
GUANGZHOU CLEAN MEDICAL PRODUCTS MANUFACTURING CORP. LTD.,info@cleanmfg.com
Changzhou Medical Appliances General Factory Co. Ltd.,sunhao@lelun.com
"JT Mold Technology Co., Ltd.",sales@jtmold.net
HILMED (Pvt.)Ltd.,sales@hilmed.com
"Ningbo HLS Medical Products Co., Ltd.",why@cxhls.com
Bedfont Scientific Ltd.,ask@bedfont.com
"InBody Co., Ltd.",info@inbody.com
ELP GmbH European Logistic Partners GmbH,elp@elp-gmbh.de
Cluster Gesundheitswirtschaft.NRW Landeszentrum Gesundheit NRW,poststelle@lzg.nrw.de
ISIS IC GmbH,information@isis-ic.com
St. Jude Medical GmbH,info_germany@sjm.com
TeleMed by G-medical Company Bastian-Maximilian Greve,telemed@g-medical-company.de
elektronische Visite (elVi),j.beckmann@la-well.de
ISDSG Institut für Sicherheit und Datenschutz im Gesundheitswesen - Ein Dienstleistungsbereich der DATATREE AG,kontakt@isdsg.de
"Xiamen Yizhen Anno Healthcare Products Co., Ltd.",annft6@yztgroup.com
Valicare GmbH,info@valicare.com
AITEX Aitex Textile Research Institute,info@aitex.es
BIO-VAC ESPANA S.A.,jforriol@biovac.es
KYMERA CREATIVA S.L.,joan@kymeracreativa.com
AMA-Med Oy,expert@amarut.com
"MLS TEXTILES 1992, S.L.",regenactiv@regenactiv.com
Medidata Sdn. Bhd.,"salesmsb@medidata.com.my, sales@medidatamalaysia.com.my"
"MITAKA CO., LTD.",arai@t-mtk.co.jp
Medical Biological Union LLC,info@mbunion.com
Centurion Scientific Ltd.,info@centurionscientific.co.uk
PAINmate,customerservice@evomed.com.au
Asa Srl,info@asaclsrl.it
Seemann Technologies GmbH,info@seemann-technologies.com
"Ministerium für Gesundheit, Emanzipation, Pflege und Alter des Landes NRW",poststelle@mgepa.nrw.de
PolyMedics Innovations GmbH,info@polymedics.de
"Celera Motion, a Novanta Company",innovation@celeramotion.com
Doctor & Doctors International Pvt. Ltd.,info@doctoranddoctors.com
ITV Denkendorf Produktservice GmbH,itvp@itv-denkendorf.de
Bibliomed med. Verlagsgesellschaft mbH,info@bibliomed.de
"Specialni Medicinska Technologie, s.r.o Special Medical Technology",obchod@smt-praha.com
InterComponentWare AG,info@icw.de
Cool2Cure,jeffrey@cool2cure.com
DeSoutter Medical Ltd.,info@de-soutter.com
VIOMEDEX LIMITED,sales@viomedex.com
Uniklinik RWTH Aachen Anstalt des öffentlichen Rechts (AöR),info@ukaachen.de
STERIMED ENGINEERING SERVICES SA,medica@sterimed.ch
Medical Care Instruments Ltd.,info@mcinstruments.co.uk
PROACT Medical Ltd,sales@proactmedical.co.uk
Henleys Medical Supplies Ltd.,scott.henley@henleysmed.com
Exploristics Ltd,info@exploristics.com
Sulzer Mixpac AG,mixpac@sulzer.com
Exmoor Plastics Ltd.,sales@exmoorltd.com
"NAGATA SCALE CO., LTD.",nagatayt@ms23.hinet.net
CompuGroup Medical Deutschland AG Geschäftsbereich CGM ALBIS,info.albis.de@cgm.com
VLAD,sales@vlad.fr
