exhibitor_name,email
Richard Pflaum Verlag GmbH & Co. KG,kundenservice@pflaum.de
Wellsystem GmbH,contact@wellsystem.com
EME S.r.l.,info@eme-srl.com
TUR Therapietechnik GmbH,info@therapietechnik.com
SARL Interscience,info@interscience.com
Motekforce Link B.V.,info@motekforcelink.com
MEDIWISS Analytic GmbH,info@mediwiss-analytic.de
SCIENION AG,support@scienion.de
Biocan Diagnostics Inc,bj@rapidtest.ca
Eschweiler GmbH & Co.KG,info@eschweiler-kiel.de
ulti med Products (Deutschland) GmbH,info@ultimed.org
"IKERLAT Polymers, S.L.",ikerlatpolymers@ikerlatpolymers.es
BIORON Diagnostics GmbH,info@bioron.de
Berthold Detection Systems GmbH,contact@titertek-berthold.com
Diagnostics Biochem Canada Inc,dbc@dbc-labs.com
GONOTEC GmbH,contact@gonotec.com
Vitrex Medical A/S,vitrex@vitrex.dk
Operon S.A.,sales@operon.es
Fujirebio Diagnostics AB,info@fdab.com
PZ Cormay S.A.,office@cormay.pl
"Sunostik Medical Technology Co., Ltd.",sales@sunostik.com
"Chungdo Pharm Co., Ltd.",ichungdo@gmail.com
PeproTech EC Ltd,info@peprotech.co.uk
Ahlstrom Germany GmbH,filtration@ahlstrom.com
Arctiko A/S,info@arctiko.com
"Institute of Isotopes Co., Ltd.",commerce@izotop.hu
Mega Tip San ve Tic Ltd. Sti.,relassay@relassay.com
MediFox GmbH,info@medifox.de
SANIMED INTERNATIONAL IMPEX SRL,sanimed_impex@yahoo.com
Sebapharma GmbH & Co. KG,andrea.haering@sebamed.de
InVivo BioTech Services GmbH,info@invivo.de
Rotek Industries,dollar@rotek.in
QUIMICA CLINICA APLICADA S.A. QCA,export@qca.es
"Guangzhou Wondfo Biotech Co., Ltd",henry@wondfo.com.cn
Liofilchem S.r.l.,liofilchem@liofilchem.net
Meril Diagnostics Pvt. Ltd.,rajesh.patel@merillife.com
"Sugentech, Inc.",info@sugentech.com
Nenova 5 LTD,office@nenova.net
"Apel Co., Ltd.",sales@apel.co.jp
"Saferwith, Inc.",ktpark@saferwith.com
Ambiance Healthcare BV,info@ambiancehealthcare.com
Peters Surgical SASU,peters@peters-surgical.com
La-med Healthcare Pvt. Ltd.,info@lamed.in
Norgesplaster A/S,info@norgesplaster.no
JAI Surgicals Ltd. Razormed Inc.,sanjivkehr@safhandle.com
Mexpo International Inc.,kloh@mexpo-glove.com
Assut Europe S.p.A.,info@assuteurope.com
MEDIPAC S.A,export@medipac.gr
Prime Medical Inc.,sales@primemedical-inc.com
BALTON SP. Z O.O.,balton@balton.pl
XXL REHAB ApS Cobi Rehab,cobi@cobi.dk
SMB CORPORATION OF INDIA,"sales@smbcorpn.com, girish@smbcorpn.com"
GST Corporation Limited,mktg@gstc.com
HEUER INTERNATIONAL (A Division of GST Corp. Ltd.),mktg@gstc.com
Biosintex Srl,"contact@biosintex.com, raluca.oncescu@biosintex.com"
Valmed Srl.,info@valmedsrl.com
"Shantou Wealy Medical Instrument Co., Ltd.",assistant@wealy.com
KIMS SRL,comex@kims.com.ar
Istem Medikal Tibbi Cihaz San. ve Tic. Ltd,istem@istemmedikal.com
"Kingstar Industries (Wuhan) Co., Ltd.",michael.liu@kingstarmedical.com
MEDpro medical B.V.,sales@medpromedical.nl
Ophardt Hygiene-Technik GmbH & Co. KG,customercare@ophardt.com
Blue Sail Medical Co. Ltd.,rfleitz@omnigloves.com
"EASYWELL BIOMEDICALS, INC.(ACTHERM INC.)",sales@easywellbio.com
TROGE Medical GmbH,info@trogemedical.de
Rubberex (M) Sdn Bhd (Pvt Ltd),azlina@lplglove.com
Romed – Van Oostveen Medical B.V.,info@romed.nl
PAPASTAMOPOULOS A. NIKOLAOS ALL MEDICAL,info@papastamopoulos.com
Medpack LLC Medpack Swiss Group,info@medpack-swiss.com
Water-Jel Europe LLP,service@waterjel.net
Rushwood B.V.,info@rushwood.eu
Wellmed International Industries Pvt. Ltd.,samarth@wellmedindia.com
Biometrix B.V.,sales@biometrixmedical.com
Boz Tibbi Malzeme Sanayi ve Ticaret A.S.,boz@boztibbi.com
NEOGENETICA Beata Baumann-Szoltysek,info@biomedical-baumann.com
Zarys International Group sp. z o.o. sp.k.,zarys@zarys.com.pl
Levtrade International (Pty) Ltd.,exportadmin@burnshield.com
Meyer-Haake GmbH Medical Innovations,export@meyer-haake.com
Microgate GmbH,info@microgate.it
Schu.zz,quiquequoi@schuzz.fr
FSSB Chirurgische Nadeln GmbH,info@fssb.de
Wilhelm Weisweiler GmbH & Co. KG,info@weisweiler-verbandstoffe.de
Adventa Health Sdn Bhd,"sales@adventa-health.com, salesregion01@adventa-health.com"
CV Medica S.L.,info@cvmedica.com
Podospecial Italy S.r.l.,info@podospecial.it
Cleanis SAS,cleanis@cleanis.fr
SUSPA GmbH,infoindustry@de.suspa.com
GCE Group,info@gcegroup.com
Ergon Sutramed S.p.A.,info@ergonsutramed.com
GENOMICA S.A.U.,jllafarga@genomica.com
Somnics UG,weichun@somnics.com
Laboratoires Anios SAS,export@anios.com
Taneta UAB,info@taneta.lt
Maisense Inc.,info@maisense.com
Bosch Healthcare Solutions GmbH,hightechcomponents@bosch.com
"MEDICORE CO., LTD.",jkkim@medi-core.com
OHST Medizintechnik AG,info@ohst.de
ALFAMED SRL,info@alfamedsrl.com
CARALUX LED- und Neonlichttechnik GmbH,info@caralux.de
Conlett Pty Ltd,contact@conlett.com
MEDICOPACE SRL,info@medicopace.com
Cardia International A/S,bc@cardiainternational.com
Lode BV,ask@lode.nl
Huntleigh Healthcare Ltd. Diagnostic Products Division,sales@huntleigh-diagnostics.co.uk
MESA Medizintechnik GmbH,info@mesamed.de
Toshiba Medical Systems Europe B.V.,
SCHILLER Medizintechnik GmbH,info@schillermed.de
ergosana GmbH Elektronische Messtechnik,sales@ergosana.de
Spead-Doppler-Systeme Vertriebs GmbH,info@spead.de
PISTON Ltd.,csatar@piston.hu
Purekeys BV,hans@purekeys.com
Servoprax GmbH,info@servoprax.de
Physio-Control Germany Sales GmbH,info-germany@physio-control.com
ATYS Medical World,atys@atysmedical.com
Ganshorn Medizin Electronic GmbH,info@ganshorn.de
Leonhard Lang GmbH,medical@leonhardlang.at
AMS Advanced Medical Systems GmbH,info@ams-ag.de
Mega Electronics Ltd.,mega@megaemg.com
"MESI, development of medical devices, Ltd",info@mesimedical.com
ASPEL S.A.,export@aspel.com.pl
INTEGRAL PROCESS SAS,vsion@integral-process.com
inomed Medizintechnik GmbH,info@inomed.com
Talley Group Limited,exportsales@talleygroup.com
"inmoclinc, S.A.",info@inmoclinc.com
Joh. Stiegelmeyer GmbH & Co. KG,info@stiegelmeyer.com
SYS'AM system Assistance Medical SAS,loic.girard@systam.com
Tur-med Hastane Malzemeleri San.ve Tic. LTD. STI.,"export@turmedonline.com, info@turmedonline.com"
REHA-BED SP. Z O.O.,BIURO@REHABED.COM.PL
Ropimex R. Opel GmbH,info@ropimex.com
Patient Lifting Solutions PLS BV,sales@plsbv.com
Aerocom GmbH & Co. Rohrpostsysteme,info@aerocom.de
ACE Business Group International S.A.,info@acebg.es
ALLIBERT MEDICAL SAS,export@allibert-medical.com
Lojer OY,info@lojer.com
GHK-DOMO GmbH,info@ghk-domo.de
Gentug Textile Industry & Trade Corp. San. Ve Tic A.S.,nur@gentug.com
Dermeo SAS,pascale.tannous@dermeo.com
ELEPS Ltd.,info@eleps.ru
Euromex microscopen bv,info@euromex.com
PrimaX International SARL,sales@primaxint.com
MedChip Solutions Ltd.,anna.harris@medchipsolutions.com
Rudolf Riester GmbH,info@riester.de
Villa Sistemi Medicali S.p.A.,vsminfo@villasm.com
"Yamamoto Kogaku Co., Ltd.",usui@yamamoto-kogaku.co.jp
Ultraviol sp. j. Pietras Purgal. Woj,biuro@ultraviol.pl
VBM Medizintechnik GmbH,info@vbm-medical.de
LAWTON GmbH & Co. KG,info@lawton.de
Sutter Medizintechnik GmbH,info@sutter-med.de
WISAP Medical Technology GmbH,info@wisap.de
Wardray Premise Limited,sales@wardray-premise.com
custo med GmbH,info@customed.de
Haux-Life-Support GmbH,info@hauxlifesupport.de
Motic Europe - Motic Deutschland GmbH,info.de@moticeurope.com
"Henke-Sass, Wolf GmbH",info@henkesasswolf.de
Brainlab Sales GmbH,contact@brainlab.com
Iskra Medical d.o.o.,info@iskramedical.eu
Emfit Ltd.,info@emfit.com
COMEG SA,info@sopro-comeg.com
Fysiomed NV-SA,alex.geuens@fysiomed.com
Novacor S.A.S.,meyre@novacor.com
RQL s.r.o.,export@RQL.cz
mayer gmbh innenarchitektur + möbelmanufaktur,info@mayer-im.de
"JPI Healthcare Co., Ltd.",postmaster@jpi.co.kr
Vasomedical / VSK/ BIOX,info@vasosolutions.com
DEL MEDICAL Inc.,info@delmedical.com
Medset Medizintechnik GmbH,info@medset.com
GS Medical Packaging Inc.,info@gsmedicalpackaging.com
EWAC Medical BV,medical@ewac.nl
Compressana GmbH Produkte für die Kompressionstherapie,info@compressana.de
AXA Diagnostics S.r.l.,axa_export@dgroup.it
Medal S.C.,info@medalsc.com
Birkenstock GmbH & Co. KG,welcome@birkenstock.com
JADAK Europe BV,info@jadak.eu
K-Plan s.a.s.,direction@k-plan.fr
Humantool Oy,info@humantool.fi
Vermed a Nissha Company,info@vermed.com
"The Government of Moscow, Department for External Economic and International Relations of the City of Moscow",dms@dms.mos.ru
MESSE WORLDWIDE SDN BHD,info@messeww.com
MESSE WORLDWIDE SDN BHD,info@messeww.com
Danish Rehabilitation Group,drg@rehabgroup.dk
Messe Düsseldorf North America,info@mdna.com
Messe Düsseldorf North America,info@mdna.com
EKOlab c.c.,ekolab_market@mail.ru
LifeSign PBM LLC,info@lifesignmed.com
Quartett GmbH,info@quartett.com
"Xema Co., Ltd.",redkin@xema.ru
Dialab GmbH,estelik@dialab.at
Bio Group Medical System S.r.l.,biodevice@biogroupmedicalsystem.com
Alifax S.r.l.,info@alifax.com
Deltalab S.L.,info@deltalab.es
Medicon Hellas S.A.,medicon@mediconsa.com
Group Med International B.V.,management@groupmed.eu
NovaTec Immundiagnostica GmbH,info@novatec-id.com
Diapath S.p.A.,info@diapath.com
DST Diagnostische Systeme & Technologien GmbH,info@dst-diagnostic.com
"Esteriplas, Produtos Para a Area da Saude, Lda.",geral@esteriplas.mail.pt
NICHIREI BIOSCIENCES INC.,shoumuras@nichirei.co.jp
Aalto Bio Reagents Ltd.,info@aaltobioreagents.com
Kem-En-Tec Diagnostics A/S,support@kem-en-tec.com
Labex Reagens AB,reagents@labex.com
Tokyo Boeki Medisys Inc.,info-madical@tokyo-boeki.co.jp
Karl Hecht GmbH & Co KG Assistent Glaswarenfabrik,info@hecht-assistent.de
Eprus S.K.A.,eprus@eprus.com
Zinsser Analytic GmbH,info@zinsser-analytic.com
iHealthLabs EUROPE SARL,a.boche@ihealthlabs.com
Teknolabo A.S.S.I. S.r.l.,sales@tka.it
BioVendor-Laboratorni medicina a.s.,info@biovendor.com
Biosigma S.r.l.,export@biosigma.com
BioMaxima S.A.,info@biomaxima.com
Randox Laboratories Ltd.,marketing@randox.com
Astra Biotech GmbH,info@astrabiotech.de
Biolab Inc.,export@biolab.hu
Gesan Production S.r.l.,overseas@gesanproduction.it
Haemochrom Diagnostica GmbH,info@haemochrom.de
WAKO Chemicals GmbH,info@wako-chemicals.de
"Laboratorios CONDA, S.A.",export@condalab.com
A. Menarini Diagnostics S.r.l.,scaracuta@menarini.it
DAS srl,info@dasitaly.com
Andreas Hettich GmbH & Co. KG,info@hettichlab.com
ALPFRIGO d.o.o.,info@alpfrigo.com
Oyster Bay Pump Works Inc.,info@obpw.com
MACHEREY-NAGEL GmbH & Co. KG,info@mn-net.com
Kartell S.p.A.,labware@kartell.it
"MEDISENSOR, INC.",info@medi-sensor.com
concile GmbH,info@concile.de
Cellmic,info@cellmic.com
IDL Biotech AB,idlbiotech@idl.se
"Japan Institute for the Control of Aging (JaICA), Nikken SEIL Co., Ltd.",biotech@jaica.com
Metallwarenfabrik Walter H. Becker GmbH,info@becker-triftern.de
EMA-LED GmbH,info@emaled.de
HT Group GmbH,info@htgroup.de
MEDIK Hospital Design GmbH,info@medik-hd.com
SIMEON Medical GmbH & Co. KG,info@simeonmedical.com
Alvi Srl,silvia.mole@alvi-italia.com
LEMI by Brusaferri & C. S.r.l.,info@lemigroup.it
Desmon S.p.A,info@desmon.it
mth medical GmbH & Co. KG,info@mth-medical.com
Qayum & Elahisons (PVT) Ltd.,info@qel.com.pk
Maxer Medizintechnik GmbH,info@maxerendoscopy.com
Ordisi S.A.,export@ordisi.com
GUBBEMED INTERNATIONAL GmbH,info@gubbemed.de
DIMEDA Instrumente GmbH,info@dimeda.de
Rextra Ltd.,info@rextra.hu
"Health & Life Co., Ltd.",sds@hlmt.com.tw
FULWELL LLC,info@fulwell.us.com
ITD GmbH,sales@itd-cart.com
Wiejak Sp. z o. o.,wiejak@wiejak-med.pl
Medisporex (Pvt) Ltd.,info@medisporex.com
Towne Brothers (Pvt.) Ltd.,sales@towne-pk.com
Ortho Select GmbH,info@ortho-select.de
akrus GmbH & Co. KG,info@akrus.de
Kami International,info@kamiint.com
D. A. SURGICAL,dan@da-surgical.com
NATIONAL FREE ZONES COUNCIL OF THE DOMINICAN REPUBLIC,s.cochon@cnzfe.gob.do
Rolan Instruments GmbH,info@rolan-instruments.de
GEOMED Medizin-Technik GmbH & Co. KG,marketing@geomed.de
PINO Pharmazeutische Präparate GmbH,service@pino-gmbh.de
master-med,
Hocoma AG,info@hocoma.com
"Ecopostural, S.L.U.",export2@ecopostural.com
Xinhua Surgical Instrument Co. Ltd.,axsi@public.zbptt.sd.cn
"Mueller Sports Medicine, Inc.",international@muellersportsmed.com
Erler-Zimmer Anatomiemodelle GmbH & Co. KG,info@erler-zimmer.de
ARDEN MEDIKAL Ltd.,export@orthocare.com.tr
Tonus Elast Ltd.,info@tonus.lv
MEDICOVI APS,medicovi@medicovi.dk
Ofa Bamberg GmbH,info@ofa.de
Mediprogress spol. s.r.o.,mediprogress@mediprogress.eu
HMN A/S,info@hmn.dk
Buchner & Partner GmbH,kontakt@buchner.de
"HearMEC Co., Ltd.",valentin@hearmec.com
zebris Medical GmbH,info@zebris.de
Sensamove VOF,info@sensamove.com
Fisiotech S.r.l.,info@fisiotech.com
"Capenergy Medical, S.L.",export@capenergy.com
Mediform S.A.,infodesk@mediform.gr
Vesismin S.L.,vesismin@vesismin.com
Hospitalar Fair + Forum Ltda.,international@hospitalar.com.br
Shagun Cares Inc Internal Fixation Systems,info@shaguncares.com
Comfortable Nederland BV,info@comfortable.nl
BAP Medical B.V. Medical care for the skin,info@bap-medical.com
Etigam B.V.,info@etigam.nl
"RÖWO, Sporto-med. GmbH",info@sporto-med.de
Asset Medikal Tasarim Sanayi Ve Ticaret A.S.,info@assetmedikal.com
VDB-Physiotherapieverband e.V. Bundesverband,bv@vdb-physiotherapieverband.de
EuroTec B.V.,info@eurotec.eu
Matek Medical A.S.,matek@matek.com.tr
"Woosam Medical Co., Ltd.",jade@woosam.co.kr
Schiller AG,info@schiller.ch
"U-Medical Co., Ltd.",sales@u-medical.co.kr
Aso Europe B.V.,asoeurope@asocorp.com
Prämeta GmbH & Co. KG,info@praemeta.de
Sänger GmbH,info@sanger.de
LABORATOIRES COLUXIA SA,contact@coluxia.com
Gallini S.R.L.,info@gallinimedical.com
Pennine Healthcare Ltd.,d.demilly-plackett@penninehealthcare.co.uk
RoweMed AG Medical 4 Life,info@rowemed.de
Farmac-Zabban S.p.A.,company@farmaczabban.it
VIGEO srl,export@vigeosrl.it
SISCO Latex Pvt. Ltd.,sisco@siscogroupofcompanies.com
2001 s.r.l. Clinical Waste Containers,comercial@ditta2001.it
Elmed Instruments (Pvt) Ltd.,info@elmedinstruments.com
Medax S.R.L Unipersonale,sales@medax.it
Finesse Medical Ltd.,admin@finessemedical.com
Tecno Instruments (Pvt.) Ltd.,info@tecno.com.pk
"Dream STS Co., Ltd.",sora@dreamsts.co.kr
Assut Medical Sarl,info@assutsutures.com
Medical Devices (Pvt) Ltd.,info@mdevices.com
BHH Mikromed Sp. z.o.o.,info@mikromed.pl
HPC Healthline Ltd.,sales@hpchealthline.co.uk
George Philips Medical Engineering Pvt. Ltd.,dvm@georgephilips.com
Opitek International Aps,mail@opitek.dk
ACME Commercial Ways (Pvt.) Ltd.,info@acme-cw.com
Sutures India Pvt. Ltd.,sales@suturesindia.com
Octamed Saglik Urunleri San. ve Tic. A.S.,info@octamed.com
Moltoplast GmbH Abteilung healthcare,med@moltoplast.com
MEDITALIA Srl,a.weiss@meditaliasrl.com
KOVAL D.O.O.,koval@koval.si
4A Medical San. Ith. Ihr. Tic. Ltd. Sti.,export@4amedical.com
Gharieni Group GmbH,export@gharieni.com
SUMI Sp. J.,sumi@sumi.com.pl
Huntex Corporation,huntex@huntex.com.tw
McCall Intertrade,info@mccallintertrade.com
"Ningbo Free Trade Zone Tenso Medical Instruments Co., Ltd.",info@tensomed.com
"Medi Care System, S.L.U.",info@medisystemsl.com
Krape S.A.,afernandez@krape.es
"Walkemore, S.A. WOCK",info@wockshoes.com
Medinet S.r.l.,office@medinetspa.com
Adria S.r.l. Societa Unipersonale,info@adriamedical.com
Pacific Manufactory Corp. (Bros.) Pte Ltd,pmcbgroup@126.com
Dr. Schumacher GmbH Desinfektion & Hygiene,info@schumacher-online.com
Bicakcilar Tibbi Cihazlar Sanayi Ve Ticaret A.S.,export@bicakcilar.com
Kessel medintim GmbH,mueller@medintim.de
Trauwin Pte Limited,quekchinhua@gmail.com
THYSOL Group BV Cure Tape,info@fysiotape.nl
Silvergreen Oy,info@silvergreen.fi
Jiangsu Likang Medical Products Co. Ltd.,likang@likangcorp.com
"Shining World Health Care Co., Ltd.",export@shinmed.com
Fuji Latex Co.Ltd.,jun-fukano@fujilatex.jp
Kehr Surgical Private Ltd.,rajivkehr@me.com
Albino Dias de Andrade Lda.,dep.comercial@adafios.pt
"Shanghai Hygienic Supply Works Co., Ltd.",shone@yuyue.com.cn
Surgikare,info@surgikare.com
"Zhejiang Medicines and Health Products Import & Export Co., Ltd","yinlunning@gmail.com, h_hunagxiang@hotmail, zmczkp@126.com"
Bess AG,office@bess.ag
"DFI Co., Ltd. (Korea)",info@dficare.com
"Sturdy Industrial Co., Ltd.",foreign@sturdy.com.tw
PANAGENE INC.,sales@panagene.com
RapiGEN Inc.,info@rapigen-inc.com
Leonidas Psiliakos Co. Ltd. Psiliakos Hospital Equipment,export@psiliakos.gr
"FM (Future Medical) Co., Ltd",fm@fmedical.kr
"Allmedicus Co., Ltd.",glucodr@allmedicus.com
RGB Medical Devices S.A.,info@rgb-medical.com
Tecme S.A.,info@tecme.com.ar
steute Schaltgeräte GmbH & Co.KG,meditec@steute.com
KaWe-KIRCHNER & WILHELM GmbH + Co. KG,info@kawemed.de
Air Liquide Medical Systems S.A.,almedicalsystems.accueil@airliquide.com
Seiva s.r.o.,seiva@seiva.com
Institut Dr. Rilling GmbH,info@rilling-group.com
Siare Engineering International Group S.r.l.,mail@siare.it
H. Buschkühl GmbH,info@buschkuehlgmbh.com
Kröber Medizintechnik GmbH,info@kroeber.de
SL - MEDIZINTECHNIK GMBH,info@magnetovital.de
Patholab srl,info@patholab.it
GMC-I Messtechnik GmbH,info@gossenmetrawatt.com
Tavger Ltd.,mtavger@tavger.com
Clement Clarke International Ltd.,resp@clement-clarke.com
Ertunc Özcan Sag. Tes. Ins. A.S.,info@ertuncozcan.com
TECHNOLOGIE MEDICALE S.A.S.,info@technologiemedicale.com
NOVAIR S.A.S.,contact@novair.fr
Bosch Healthcare Solutions GmbH,info-bosch-healthcare@bosch.com
DEMCON BV,info@demcon.nl
"Nonin Medical, Inc.",info@nonin.com
New Age Italia S.r.l.,sales@newageitalia.it
REAGENS Kft,reagenskft@reagenskft.hu
Dako Denmark A/S An Agilent Technologies Company,rpsupport@dako.com
COBAMS s.r.l.,cobams@cobams.com
ERBA Diagnostics Mannheim GmbH,sales@erbamannheim.com
CORTEX Biophysik GmbH,info@cortex-medical.de
STORZ MEDICAL AG,info@storzmedical.com
Vitalograph GmbH,info@vitalograph.de
"Excel Engineering Co., Ltd.",excel@excel-jpn.com
Leisegang Feinmechanik-Optik GmbH,info@leisegang.de
Spellman High Voltage Electronics GmbH,info@spellmanhv.de
SEDECAL Sociedad Espanola de Electromedicina y Calidad S.A.,"info@sedecal.com, javier.luqueperez@sedecal.com"
Savatech d.o.o.,ino.getcomfort@savatech.si
Bawer S.p.A.,info@bawer.it
Haelvoet NV,info@haelvoet.be
Francehopital S.A.S,info@francehopital.com
Kenmak Hastane Malz A.S.,export@kenmak.com.tr
Contact Co.,export@contact-endoscopy.com
Natus Medical Incorporated,marcom@natus.com
Malvestio S.p.A.,info@malvestio.it
Spacelabs Healthcare GmbH,germany@spacelabs.com
Plinth 2000 Ltd.,sales@plinth2000.com
HOERBIGER Micro Fluid GmbH,info-hmf@hoerbiger.com
Foras Bilg. Elekt. Medikal San.Ve.Tic.,info@foras.com.tr
DEXTHER S.A.R.L.,dexther-contact@orange.fr
LUMED srl,martina@lumed.com
Med. Apparatebau SUCHATZKI Inh. Andreas Braun e.K.,info@suchatzki.com
Xcelsitas AG,info@xcelsitas.com
BMI Biomedical International S.r.l.,info@bmibiomedical.it
TECNIMOEM 97 S.L.,jarriazu@tecnimoem.com
TESALYS SAS,info@tesalys.fr
DCK med GmbH FUTREX Nah-Infrarot Körper-Analyse,kilic@dck-med.de
Nessler Medizin Elektronik GmbH,brigitte@nessler.com
Olympus Deutschland GmbH Medical Systems,info@olympus-europa.com
Regen Lab SA,info@regenlab.com
JoinEnterprise Co. Ltd.,jbch0614@gmail.com
DIPROMED s.r.l,info@dipromed.eu
Karex Industries Sdn. Bhd.,karex@karex.com.my
Samyang Biopharmaceuticals Corporation,hongsik.kim@samyang.com
"Insung Medical Co., Ltd.",billie@insungmedical.co.kr
Vogt Medical Vertrieb GmbH,vm@vogt-medical.com
"Tianjin Plastics Research Institute Co., Ltd.",tprimedical@yahoo.com
KIMES (Korea E & EX Inc. ),kimes@kimes.kr
Jeil Medical Corporation,ethan@jeilmed.co.kr
GAMASTECH SRL,info@gamastech.com
"Colorite, A Tekni-Plex Company",Info@tekni-plex.com
Agaoglu Tibbi Saglik Tekstil San. Ve Tic. A.S.,umut@albanltd.com
Goodwood Medical Care Ltd.,info@dl-goodwood.com
OG Wellness Technologies Co. Ltd.,
Nea International BV Push Braces,info@push.eu
Üzümcü Tibbi Cihaz ve Medikal Gaz Sistemleri San. ve. Tic. A.S.,export@uzumcu.com.tr
Lanz-Anliker AG Wiroma,info@lanz-anliker.ch
NEX MEDICAL s.r.l.,info@nexmedical.com
Foundation for Biomedical Research and Innovation,kiki-plat@fbri.org
Tunisia Export Promotion Center TUNISIA EXPORT,rapidcontact@tunisiaexport.tn
Industrie- und Handelskammer zu Leipzig,info@leipzig.ihk.de
India Trade Promotion Organisation,dknangia@itpo.gov.in
Industrie- und Handelskammer zu Leipzig,info@leipzig.ihk.de
India Trade Promotion Organisation,dknangia@itpo.gov.in
India Trade Promotion Organisation,dknangia@itpo.gov.in
China Chamber of Commerce for Import & Export of Medicines & Health Products,liudan@cccmhpie.org.cn
China Chamber of Commerce for Import & Export of Medicines & Health Products,liudan@cccmhpie.org.cn
China Chamber of Commerce for Import & Export of Medicines & Health Products,liudan@cccmhpie.org.cn
Swiss Pavilion - Medical Cluster,mail@medical-cluster.ch
Bayern Innovativ GmbH,info@bayern-innovativ.de
Forum MedTech Pharma e.V.,med@medtech-pharma.de
WTSH - Wirtschaftsförderung und Technologietransfer Schleswig- Holstein GmbH,info@wtsh.de
Association of British Healthcare Industries Ltd.,exhibitions@abhi.org.uk
India Trade Promotion Organisation,dknangia@itpo.gov.in
Shenzhen Association of Medical Devices,medicalshow@samd.org.cn
Shenzhen Association of Medical Devices,medicalshow@samd.org.cn
Zhongguan cun Medical Instrument Internationalization Union,hancl430@sina.com
Uro Technology Sdn Bhd,karex@karex.com.my
Bayern Innovativ GmbH,info@bayern-innovativ.de
Forum MedTech Pharma e.V.,med@medtech-pharma.de
AIR COM s.r.l.,sales@baglionispa.com
AKUS INNOVATION IN ANASTHESIA S.L.,antonio@madelcar.es
Care Better GmbH,info@carebetter.de
CEODEUX Meditec S.A.,info@rotarex.com
"OSACHI CO., LTD.",support@osachi.jp
Quanta Computer Inc.,quca@quantatw.com
"Daiken Medical Co., Ltd.",kamata@daiken-iki.co.jp
KwickScreen Ltd.,info@kwickscreen.com
Durable Hospital Supplies (Partnership),noman@durablehs.com
Paramed International FZCO,sales@paramed.ae
Biomed Device Srl,info@biomeddevice.it
Oxyplus Technologies SAS,info@oxyplus-technologies.com
Clinipak Ltd.,sales@clinipak.co.uk
"Soyagreentec Co., Ltd.",alex25@soyagreentec.co.kr
Souter Point Ltd.,gri@souterpoint.com
Burlington Industríes LLC,info@burlington.com
Advanced Power Group Corp.,apincendo@gmail.com
Haseke GmbH & Co. KG,info@haseke.de
United Medical Partners AG,ump@ump.ag
SAMSUN SURGICAL INSTRUMENTS INDUSTRY AND TRADE LTD.,info@sca.com.tr
ATENA LUX SRL,info@atenalux.com
CIMPAX ApS,medica2016@cimpax.com
Sinomech Singapore Pte Ltd,info@sinomech.com.sg
Haeberle GmbH + Co. KG Mobile Arbeitsplätze,info@haeberle-med.de
"UCMED MEDICAL Ltd., Co. (Trimed)",trimed@trimed.com.tr
Charmant Inc.,medical@charmant.co.jp
Kopek International Pvt Ltd,mail@kopek-international.com
Medical Modular System S.A.,adm@medicalmodularsystem.com
Vimex Sp. z o. o.,sales@vimex.eu
allgaier instrumente GmbH,info@allgaier-instrumente.de
Oricare Inc.,info@oricaremed.com
WILAmed GmbH Medizinische Geräte und Zubehör,info@wilamed.com
gbo Medizintechnik AG,info@gbo-ag.de
Koo Europe S.r.l.,info@kooeurope.com
Modul Diagram S.r.l.,md@moduldiagram.it
Hirtz & Co. KG,hirtz@hico.de
Chaplet International (Pvt) Ltd.,info@chapletint.com
Emos Technology GmbH,info@emostechnology.com
Brandon Medical Co. Ltd.,enquiries@brandon-medical.com
Heinen + Löwenstein GmbH & Co. KG,info@hul.de
MECOTEC GmbH,office@mecotec.net
ECLERIS,info@ecleris.com
World med srl,info@worldmed.it
Schreiber GmbH,info@schreibergmbh.de
Friedrich Bosch GmbH & Co. KG Medizintechnik,jb@fbosch.de
PROMOITALIA GROUP SpA,events@webpromoitalia.com
ResMed SAS,perrine.fily@resmed.fr
provita medical gmbh & co. kg,info@provita.de
Fluke Biomedical,sales@flukebiomedical.com
Pacific Consolidated Industries LLC,tpalmer@pcigases.com
Confederation of Danish Industry,di@di.dk
ICST Corporation,info@icst.jp
Medgal sp. z o.o.,bj@medgal.com.pl
Wulff Entre Oy,sales.entre@wulff.fi
"SIBEL, S.A.",export@sibelmed.com
Malaysia External Trade Development Corporation (MATRADE),frankfurt@matrade.gov.my
Istanbul Chemicals & Chemical Products Exporters Association,ikmib@immib.org.tr
"AFC Industries, Inc.",info@afcindustries.com
Business France,christiane.peslherbe@businessfrance.fr
Ceska agentura na podporu obchodu CzechTrade,info@czechtrade.cz
"Essex Industries, Inc.",info@essexind.com
EV3 MEDICAL PTE LTD,ev3medical@163.com
FENIN Federacion Espanola de Empresas de Tecnologia Sanitaria,a.arce@fenin.es
RIKUTOH CORPORATION,rinfo@rikutoh.co.jp
TR Equipment AB,info@trequipment.se
Stryker GmbH & Co. KG,info.duisburg@stryker.com
Power-Packer Europa b.v.,r.bartelink@power-packer.nl
Bos Medical International BV,info@bosinternational.eu
Bus Büro-und Systemeinrichtungen GmbH,info@busmoebel.de
Sidhil Ltd.,sales@sidhil.com
Anetic Aid Ltd.,mikep@aneticaid.com
