exhibitor_name,email
CHAMPAGNE LIEBART-REGNIER SCEV,liebart-regnier@orange.fr
CHAMPAGNE LECLERC BRIANT SAS,info@leclercbriant.com
Champagne Loriot-Pagel,contact@champagne-loriot-pagel.fr
Champagne le Brun de Neuville SCV,commercial@lebrundeneuville.fr
Champagne Lenoble (A.R.) SA,contact@champagne-lenoble.com
CHAMPAGNE LAURENTI SARL,contact@champagnelaurenti.fr
Champagne Larmandier-Bernier EARL,champagne@larmandier.fr
Champagne Jean Noel Haton SA,contact@champagne-haton.com
Champagne Lacourte-Godbillon s.c.e.v,contact@champagne-lacourte-godbillon.com
CHAMPAGNE LALLIER Sarl,contact@champagne-lallier.fr
Champagne L&S Cheurlin SAS Gate,contact@champagne-ls.com
Champagne Jean Moutardier,simon.moutaridier@gmail.com
Champagne Jean Pernet SARL,champagne.pernet@orange.fr
CHAMPAGNE JANISSON et FILS SAS Champagne Manuel Janisson,champagne@janisson.com
Champagne JACQUESSON SAS,info@champagnejacquesson.com
Champagne Jean Comyn SAS,infos@champagne-jean-comyn.fr
Champagne Jacquart Distribution Deutschland GmbH,info@jacquart-deutschland.de
Champagne J.M. Goulard E.A.R.L. Goulard,contact@champagne-goulard.com
CHAMPAGNE J. DE TELMONT SA,export@champagne-de-telmont.com
CHAMPAGNE J.CHARPENTIER SAS,info@jcharpentier.fr
CHAMPAGNE Herbert BEAUFORT SCEV,beaufort-herbert@wanadoo.fr
Champagne Hélène Delhéry - SCV Les Vignerons d'Hautvillers,contact@champagne-helene-delhery.fr
Champagne H. Blin et C° S.C.,contact@champagne-blin.com
Champagne Gyejacquot Freres SARL,champagne@gyejacquot.com
Champagne Henriot SAS,export@champagne-henriot.com
Champagne Gremillet SAS,info@champagnegremillet.fr
CHAMPAGNE GRUET SAS,contact@champagne-gruet.com
Champagne Gratiot Gerard SAS Champagne GRATIOT & CIE,contact@champagne-gratiot.com
Champagne GOSSET SAS,export@champagne-gosset.com
Champagne Gallimard Père et Fils EARL,champ.gallimard@wanadoo.fr
Champagne Gardet SAS,info@champagne-gardet.com
Champagne Forget-Chemin,champagne.forget.chemin@gmail.com
CHAMPAGNE FROMENT GRIFFON EARL,contact@champagne-froment-griffon.com
Champagne GH Martel & Cie SA,contact@champagnemartel.com
CHAMPAGNE F. COSSY EARL FRANCIS COSSY,info@champagne-cossy.com
Champagne Esterlin,contact@champagne-esterlin.fr
Champagne Drappier SAS,info@champagne-drappier.com
Champagne Duval-Leroy SAS,champagne@duval-leroy.com
Champagne Duménil SAS Bureaux et Entlèvement,contact@champagne-dumenil.com
Champagne Ellner SAS,info@champagne-ellner.com
Champagne Dom Caudron Cooperative,b.jacques@domcaudron.fr
CHAMPAGNE DHONDT-GRELLET SCEV,dhondt-grellet@wanadoo.fr
Champagne Deutz,ccercellier@champagne-deutz.com
Champagne Delahaie SARL Brochet,champagne.delahaie@wanadoo.fr
CHAMPAGNE DE BARFONTARC,champagne@barfontarc.com
Champagne COLLARD-PICARD SCEV COLLARD-PICARD,collard-picard@wanadoo.fr
Champagne Devaux,info@champagne-devaux.fr
Champagne Colin Sarl,info@champagne-colin.com
Champagne de Saint Gall GmbH,
Champagne CUPERLY SAS,cuperly.commercial@orange.fr
CHAMPAGNE CHASSENAY d'ARCE,c.printz@chassenay.com
Champagne Charles Gouthière & Fils SCEV Domaine Du Chêneau,
Champagne Bouché Pere & Fils,info@champagne-bouche.fr
Champagne Brocard Pierre SAS Brocard Pierre,pierrebrocard@champagnebrocardpierre.fr
Champagne Brimoncourt,info@brimoncourt.com
Champagne Canard Duchêne SARL,info@canard-duchene.fr
Champagne Bruno Paillard SAS,info@brunopaillard.com
Champagne Charles Mignon SAS,cm@champagne-mignon.fr
Champagne Cattier SAS,champagne@cattier.com
Champagne Boizel S.A.,boizelinfo@boizel.fr
Champagne Benoît Cocteaux SCEV,contact@champagnebenoitcocteaux.com
Champagne Castelnau SCEV,export@crvc.fr
Champagne Billecart-Salmon S.A.,eric.calzolari@web.de
CHAMPAGNE BAUCHET SAS,info@champagne-bauchet.fr
Champagne Beaumont des Crayères SCV,contact@champagne-beaumont.com
Champagne Bernard Remy SARL,info@champagnebernardremy.com
Champagne Baron-Fuenté SAS,info@baronfuente.com
Champagne Besserat de Bellefon SNC L.I.D.,info@besseratdebellefon.com
Champagne Baron Albert S.A.,champagnebaronalbert@wanadoo.fr
CHAMPAGNE AUTREAU DE CHAMPILLON - SARL LES VIGNOBLES CHAMPENOIS,champagne.autreau@wanadoo.fr
Champagne BARNAUT EARL,contact@champagne-barnaut.fr
Champagne André Bergere - SARL Champagne A. Bergère,
Champagne Aspasie,contact@champagneaspasie.com
Champagne Andre Robert EARL,info@champagne-andre-robert.com
Champagne Alexandre Bonnet SAS,info@alexandrebonnet.com
Champagne A. Robert SCEV,contact@champagne-robert.fr
Champagne Alain Thienot S.A.S.,infos@thienot.com
Chakana Winery Proviva S.R.L.,info@chakanawines.com.ar
Chamisal Vineyards/Pine Ridge Vineyards/Seghesio Family Vineyards,abigail.smyth@crimsonwinegroup.com
Chaffey Bros. Wine Co.,theo@chaffeybros.com
Ceste Franco Az. Agr. Az. Agricola Ceste Franco di Ceste Pierguido,info@cestevini.com
Ch. Pietrosaratii Srl.,valcajane@yahoo.fr
CGM Vins Sarl,m.trasbot@cgmvins.com
CFGV - Compagnie Française des Grands Vins SA,cfgv@cfgv.com
Cescon Italo Storia e Vini Srl,cesconitalo@cesconitalo.it
CGSoft Ltd,info@cgsoft.gr
Cesar Pisano e Hijos S.A.,pisano.exports@pisanowines.com
CERCLE FEMMES DE VIN c/o Melanie Pfister Domaine Pfister,
Cerise Cannelle,welcome@cerise-cannelle.eu
Ceretti Michele e Figlio di Ceretti Gianfrano e C. SNC,info@cerettiwines.com
Centro Tecnico Enologico Vittorio Festa,
Centro Estero Delle Camere Di Commercio D'Abruzzo,info@centroesteroabruzzo.it
Centro Estero delle Camere di Commercio D'Abruzzo,
Cennatoio - Az. Agr. Alessi Emiliano,info@cennatoio.it
Cellier des Dauphins - UVCDR Union de Cooperatives Agricoles,info@cellier-des-dauphins.com
Celli SNC Di Sirri & Casadei Soc. Agr.,celli@celli-vini.com
Cellier Lauran Cabaret,laurancabaret@hotmail.com
Cellers Terra I Vins SL,celler@cellersterraivins.com
Cellier des Chartreux SCA Cellier des Chartreux,contact@cellierdeschartreux.fr
"Cellers Unió Unió Corporació Alimentaria, SCCL",info@cellersunio.com
"Cellers Sant Rafel, SL",xavi@cellerssantrafel.com
Cellers Domenys I Seccio de Credt SCCL,ciriac@cellersdomenys.com
Celler Xavier Clua Xavier Clua,info@cellerclua.com
"Celler Mesquida Mora, S. L. Mallorca",info@mesquidamora.com
"Celler Lagravera, SLU",info@lagravera.com
Celler Vall Llach SL,celler@vallllach.com
"Celler Moli dels Capellans, S.L.",info@molidelscapellans.com
Celler Ronadelles SL,info@ronadelles.com
"Celler Malondro, S.L.",mtormo@malondro.es
"Celler la Muntanya, S.L.",info@cellerlamuntanya.com
"Celler La Vinyeta, S.L.",celler@lavinyeta.es
"Celler del Roure, s.l.",comercial@cellerdelroure.es
"Celler Cedo Anguera, SL",celler@cedoanguera.com
Celler de l´Encastell s.c.p.,roquers@roquers.com
Celler de l'Era Business Investment & Technology S.L.,comercial@cellerdelera.com
Celler el Masroig SCCL,celler@cellermasroig.com
Celler Carles Andreu S.L.,info@cavandreu.com
Celler de Capcanes SCCL,j.wagner@cellercapcanes.com
Celler Cairats MAVA Societat Agricola S.L.,mava@cellercairats.com
"Celler Balaguer i Cabré, S.L.",vins.jaume@yahoo.com
Celler Aixalà i Alcait Jordi Aixalà i Jansana,pardelasses@gmail.com
"Celler Ardèvol i Associats, SL",cellerardevol@yahoo.es
CEFALICCHIO SOCIETA AGRICOLA S.R.L.,info@cefalicchio.it
CCI Bourgogne France-Comte,yves.louaisil@cci21.fr
Cellarmasters SL,info@cellarmasters.es
Cavit S.C.,export@cavit.it
Cavino S.A. Winery & Distillery,cavino@otenet.gr
Caves St Martin,info@cavesstmartin.lu
"Caves Santa Marta Vinhos e Derivados, CRL",geral@cavessantamarta.pt
"Caves Sao Joao, Lda.",geral@cavessaojoao.com
"Caves Naveran (Sadeve, S.A.)",export@naveran.com
Caves Languedoc Roussillon (C.L.R.) SARL,clr@clrvins.fr
Caves Gales S.A.,info@gales.lu
Caves Krier Frères Remich S.A.,Caves@krierfreres.lu
"Caves do Monte - Vinhos, SA Quintas de Caiz - Sociedade Agricola Lda",geral@cavesdomonte.com
Caves de Pouilly sur Loire Les Moulins à Vent,caves.pouilly.loire@wanadoo.fr
Caves du Chateau d´Auvernier Thierry Grosjean & Cie CP88,wine@chateau-auvernier.ch
Caves des Vins de Sancerre - Loire Societé Cooperative,commercial@vins-sancerre.com
Caves Bailly Lapierre,commercial@burgondie.info
Caveau La Vendemiaire SAS,service.commercial@lavendemiaire.com
Cave Vinicole de Hunawihr Cooperative,info@cave-hunawihr.com
Caves da Montanha A. Henriques Lda.,geral@cavesdamontanha.pt
CAVE YVES CUILLERON E.U.R.L.,cave@cuilleron.com
Cave Vinicole de Cleebourg Cooperative,info@cave-cleebourg.com
Cave Philippe Bovet SARL,info@philippebovet.ch
Cave les vins de Roquebrun SCA,cave@cave-roquebrun.fr
Cave St. Maurice SCA,contact@cavemaurice.com
"Caves Arcos do Rei, Lda.",geral@arcosrei.pt
Cave la Romaine SAS,export@cave-la-romaine.com
Cave de Fleurie Cooperative,contact@cavefleurie.com
Cave de Gan - Jurançon SCA,cave@cavedejurancon.com
Cave de Visan SCA,export@rasteau.com
Cave de Cairanne,c.ode@cave-cairanne.fr
"Cavas Lavernoya, S.A. Lacrima Baccus",lavernoya@troc.es
CAVE DE LA PRETRISE SAS,godinat.la.croix@wanadoo.fr
CAVE DE CABRIERES L'Estabel SCA Conditionnnement,sca.cabrieres@wanadoo.fr
Castillo de Eneriz,info@bernard-massard.de
CAVAZZA (SOCIETA' SEMPLICE AGRICOLA),info@cavazzawine.com
Cava Olivé Batllori Finca Castell de Subirats S.A.,info@olivebatllori.com
Catena d.o.o.,
Castiglion del Bosco Soc. Agr. a r.l.,wine@castigliondelbosco.com
Cattin Freres S.A.R.L. Maison Joseph Cattin,contact@cattin.fr
Castelnuovo Berardenga Soc. Agr. Dievole SpA,info@dievole.it
Castellucci Miano S.p.A.,info@castelluccimiano.it
Castello Monte Vibiano Vecchio S.r.l.,info@montevibiano.it
Castello di Luzzano - Azienda Agricole M. e G. Fugazza Di Giovanna Fugazza,info@castelloluzzano.it
Castello di Verrazzano di Cappellini Luigi Giovanni,info@verrazzano.com
Castello di Buttrio Societa Agricola s.r.l.,info@castellodibuttrio.it
Castello di Monsanto di Fabrizio Bianchi,monsanto@castellodimonsanto.it
Castello di Fonterutoli Marchesi Mazzei S.p.A. Agricola,mazzei@mazzei.it
Castello di Ama s.r.l. Società Agricola,lpaci@castellodiama.com
Castello di Bolgheri,info@castellodibolgheri.eu
Castello di Bolgheri,info@castellodibolgheri.eu
Castello del Trebbio sas di Baj- Macario A.,amministrazione@castellodeltrebbio.eu
Castellari Bergaglio Azienda Agricola,gavi@castellaribergaglio.it
Castell d'Encus SL,ipinedo@castelldencus.com
Castell del Remei SL,info@castelldelremei.com
Castellargo S.r.l.,info@castellargo.com
Castelli del Grevepesa s.c.a.,info@castellidelgrevepesa.it
Castell d'Age S.A.,info@castelldage.com
"Castel Mimi, S.R.L.",office@mimi.md
"Caspian Coast Winery and Vineyards LLC Siyazan Region, Boyuk Hamya Village",infoccwv@gmail.com
Casiers D'Antan SARL,katja.demont@gmail.com
Casere ss Azienda Agricola,info@aziendacasere.com
Casella Family Brands Pty. Ltd.,info@casellafamilybrands.com
Case Bianche S.R.L.,info@colsandago.com
Cascina Liuzzi Azienda Agricola,info@cascinaliuzzi.com
Cascina la Zerba di Volpedo Cantine Volpi Srl.,volpi@cantinevolpi.it
CASCINA LA PATAREINA di Manuela Pattarino,info@lapatareina.it
Cascina La Barbatella S.A.S.,direzione@labarbatella.com
Cascina Gilli di Vergnano Giovanni,info@cascinagilli.it
Cascina Del Pozzo Az. Agr. di Marchisio Gianmario,info@cascinadelpozzo.com
Cascina del Monastero di Grasso Giuseppe,info@cascinadelmonastero.it
Cascina Castlet di Maria Borio,info@cascinacastlet.com
CASCINA CHICCO SSA,cascinachicco@cascinachicco.com
Cascina Albano di Vacca Natale,info@cascina.albano.com
Cascina Ballarin di Viberti Luigi e Figli S.S. Agricola,cascina@cascinaballarin.it
Cascina Galarin Azienda Vitivinicola,cascinagalarin@tin.it
Casata Mergè Alma Vini SRL,info@almavini.it
"Casca Wines Producao e Comercializacao de Vinhos, SA DNA Cascais, Ninho de Epresas",pserodio@cascawines.pt
Casarena Bodega & Vinedos,info@casarena.com
Casaloste di Giovanni B. d'Orsi,casaloste@casaloste.com
Casale della Ioria Societa semplice agricola di Paolo Perinelli e C.,info@casaledellaioria.com
Casal Thaulero srl,info@casalthaulero.it
CASALBOR S.L.,export@casalbor.es
Casal Sparkling Brands Viña Casal de Gorchs S.A.,info@casalbrands.com
"Casal de Ventozela Soc. Agricola, S.A.",casaldeventozela@gmail.com
Castel di Salve S.r.l. Azienda Vitivinicola,info@casteldisalve.com
Casa Vitivinicola Tinazzi S.r.l.,
"CASAL DA COELHEIRA, SOC. AGR. LDA",geral@casaldacoelheira.pt
"Casal Branco Sociedade de Vinhos, S.A.",info@casalbranco.com
Casa Vinicola Setaro,info@casasetaro.it
Casa Vinicola Triacca S.r.l.,info@triacca.com
Casa Vinicola Sartori S.p.A.,sartori@sartorinet.com
Casa Vinicola Poletti Srl,vinipoletti@vinipoletti.com
Casa Vinicola Natale Verga S.P.A.,info@verga.it
Casa Vinicola Monteselva s.r.l.,info@monteselva.it
Casa Vinicola Gioacchino Garofoli S.p.A.,export@garofolivini.it
Casa Vinicola Franco Francesco S.a.s.,info@francofrancescovini.com
Casa Vinicola Caldirola S.p.A.,casa.vinicola@caldirola.it
Casa Vinicola Bennati S.p.a.,bennati@casavinicolabennati.com
Casa Vinicola Aldo Rainoldi S.r.l.,rainoldi@rainoldi.com
Casa Vinicola A. Bartali & Figli srl,bartali@bartalivini.it
Casa Valduga Vinhos Finos Ltda.,export@famigliavalduga.com.br
Casa Sola Chianti Winery Societa Agricola Casa Sola s.s.,info@fattoriacasasola.com
Casa Senhorial do Reguengo Lda.,Encomenda@Casareguengo.pt
Casa Santos Lima - Companhia das Vinhas S.A.,geral@casasantoslima.com
Casa Roma Azienda Agricola S.S.,info@casaroma.com
"Casa Ermelinda Freitas-Vinhos, LDA",geral@ermelindafreitas.pt
CASA ROJO Enología Creativa S.L.,info@casarojo.com
Casa Girelli spa,info@casagirelli.it
Cassis Bodin SCEA Bontoux-Bodin Chateau de Fontblanche,contact@cassis-bodin.fr
Casa E. Mirafiore e Fontanafredda S.r.l.,info@fontanafredda.it
Casa de Vinuri Cotnari S.A.,office@vinuricotnari.ro
Casa de Vila Verde Soc. agricola Lda.,marketing@casasantoslima.com
"Casa de Vilacetinho, SA",casadevilacetinho@casadevilacetinho.pt
"Casa de Vila Nova Scc. Agricola, Lda.",geral@casadevilanova.com
Casa de Uco S.A.,info@casadeuco.com
CASA DE SEZIM S.A.,geral@sezim.pt
"Casa de Santa Vitória Sociedade Agro-Industrial, S.A.",info@santavitoria.pt
Casa de Sao Matias de Tourais Lda,geral@casasaomatias.com
Casa das Buganvílias AE,geral@casadasbuganvilias.com
Casa da Tojeira Mario Bernardo Magalhaes e Sousa,casadatojeira@mail.telepac.pt
Casa Castillo Bodegas S.L.,info@casacastillo.es
Casa Catelli SRL,info@casacatelli.com
Casa Agricola de Compostela S.A.,
Casa Cadaval S.A.,geral@casacadaval.pt
"Casa Agricola Assis Lobo, LDA",info@assislobowines.com
"Casa Agricola Alexandre Relvas, Lda.",info@herdadesaomiguel.com
Casa Agric. HMR-Vidigueira Wine Lands CASA AGRICOLA HMR SA,geral@casaagricolahmr.pt
Carteron Saint-Tropez,tc@carteron-saint-tropez.com
Caruso & Minini S.r.l.,info@carusoeminini.it
CARPINUS Winery Ltd.,carpinus@carpinuswinery.com
Carpineto s.r.l.,info@carpineto.com
Carpenè Malvolti S.p.a.,export@carpene-malvolti.com
Carolina Wine Brands Vina Santa Carolina S.A.,
Carminucci Vinicola del Tesino S.r.l.,carminucci@carminucci.com
Casa E. Mirafiore e Fontanafredda S.r.l.,info@fontanafredda.it
CARM SA,info@carm.pt
Carlo Zenegaglia e Figli SNC Casa Vinicola,info@carlozenegaglia.com
Carlo Giacosa di Giacosa Maria Grazia Az. Agr.,info@carlogiacosa.it
Carlin de Paolo di Ponte Giancarlo e C. s.n.c.,info@carlindepaolo.com
Carl Reh Winery S.r.l. Crama Oprisor,office@crama-oprisor.ro
Capel Vinos S.A.,
Cape Vintner Classification (CVC),info@cvc1659.co.za
Capetta I.VI.P. S.P.A.,export@capetta.it
Carat Lux Ltd,info@proseccocasanova.com
Caraglio Az. Agr. di Caraglio Gianfranco,aziendaagricolacaraglio@virgilio.it
Cape Classics Inc. Lourensford Estate,info@capeclassics.com
Cantore di Castelforte Giovanni,vini@cantoredicastelforte.it
CAPANNA DI CENCIONI SOCIETA' AGRICOLA SS,info@capannamontalcino.com
CAP WINE PORTUGAL S.A.,contact@capwineint.com
CANTRINA Azienda Agricola,info@cantrina.it
Cantine Vitevis S.C.A.,info@vitevis.com
Cantine Taurino Cosimo - Vini di Tenuta del Salento Azienda Agricola TAURINO COSIMO,info@taurinovini.it
Cantine Soloperto S.r.l.,commerciale@soloperto.it
Cantine Sgarzi Luigi S.r.l.,sgarzi@cantinesgarzi.com
Cantine Settesoli S.C.A.,info@cantinesettesoli.it
Cantine Sant´Agata SNC,info@santagata.com
CANTINE SAN MARZANO SCARL,info@cantinesanmarzano.com
Cantine Riunite & Civ S.C.A.,export.el@riuniteciv.it
CANTINE POVERO SRL,export@cantinepovero.com
Cantine Riondo S.P.A.,commerciale@cantineriondo.com
CANTINE PIROVANO SRL,vini@vinicantinepirovano.com
Cantine Patria s.r.l.,info@vinipatria.it
Cantine Mucci SRL,sanaa@cantinemucci.com
Cantine Miali SRL,info@cantinemiali.com
Cantine Macchie S. Maria di Oreste de Santis,info@macchiesantamaria.com
Cantine Lizzano Soc. Coop. Agric.,customerservice@cantinelizzano.it
Cantine Madaudo SRL,info@cantinemadaudo.com
Cantine Lunae Bosoni S.r.l.,info@cantinelunae.com
Cantine Iorio SRL,info@cantineiorio.it
Cantine Imperatore di Sonia Imperatore,commerciale@cantineimperatore.com
Cantine F.lli Bellini S.a.s.,info@bellinicantine.it
Cantine Ferri Srl,info@cantineferri.it
Cantine Dragani S.R.L.,export@cantinedragani.it
Cantine Europa S.C.A.,info@cantineeuropa.net
Cantine Due Palme Soc. Coop. Agricola,info@cantineduepalme.it
CANTINE DON SARO SRL,info@cantinedonsaro.com
Cantine di Castignano S.C.A.C.,mail@cantinedicastignano.com
CANTINE DI MEZZALUNA S.N.C di Doria Elisabetta Elena e Doria Cristina Maria Teresa Società Agricola,cd.mezzaluna@gmail.com
Cantine del Notaio Societa Agricola A.R.L.,info@cantinedelnotaio.it
Cantine del Marchesi di Barolo S.p.A.,reception@marchesibarolo.com
Cantine de Falco sas di De Falco Salvatore & C. s.a.s.,info@cantinedefalco.it
CANTINE BOVE SRL,info@cantinebove.it
Cantine Ceci S.p.A.,export@lambrusco.it
Cantine Crosio Azienda Vitinicola Crosio Roberto,info@cantinecrosio.it
Cantine Colomba Bianca Società Coop. Agricola,amministrazione@cantinecolombabianca.it
Cantine Bonsegna,vinibonsegna@vinibonsegna.it
Cantine Biondelli Soc. Agr. Srl,info@cantinebiondelli.com
CANTINE BALDASSARRE Soc. Agr. del F.lli Baldassarre & C. Soc. Semplice,info@cantinebaldassarre.it
Cantine 4 Valli S.r.l.,info@cantine4valli.it
CANTINA VALTIDONE SCARL,segreteria@cantinavaltidone.it
CANTINA VECCHIA TORRE S.C.A.,info@cantinavecchiatorre.it
Cantine Belisario S.A.C,belisario@belisario.it
Cantina Valpolicella Negrar SCA,info@cantinanegrar.it
Cantina Tudernum S.c.a.,info@tudernum.it
Cantina Todini s.r.l.,info@cantinatodini.com
Cantina Valleogra S.C.A.,info@vitevis.com
Cantina Valpantena Verona S.C.A.,info@cantinadiverona.it
Cantina Vallebelbo S.C.A.,info@vallebelbo.it
Cantina Toblino Societa Cooperativa Agricola,info@toblino.it
Cantina Terre del Barolo Soc. Coop. Agr.,tdb@terredelbarolo.com
Cantina Sociale Villamagna Soc. Agricola Coop.,info@cantinavillamagna.it
Cantina Sociale Paiolini Soc. Coop. Agricola,info@cantinapaolini.it
Cantina Sociale Vinchio e Vaglio Serra S.C.A,info@vinchio.com
Cantina Sociale Montelliana e dei Colli Asolani s.c.a.,info@montelliana.it
Cantina Sociale di Solopaca Societa Cooperativa,info@cantinasolopaca.it
Cantina Sociale Dorgali Societa' Cooperativa,info@cantinadorgali.com
Cantina Sociale di Monteforte d'Alpone Società Cooperativa Agricola,commerciale@cantinadimonteforte.it
Cantina Sociale Formigine Pedemontana Società Agricola Cooperativa,info@lambruscodoc.it
Cantina Sociale di Cesena S.A.C.,export@cantinacesena.it
Cantina Sociale di Dolianova s.c.a,info@cantinedolianova.it
CANTINA SETTECANI - CASTELVETRO Soc. Agr. Coop.,info@cantinasettecani.it
cantina soc.coop.di quistello,info@cantinasocialequistello.it
Cantina Sant´ Evasio di Lacqua Pier Franco & C. S.a.s.,info@santevasiovini.com
Cantina Sociale di Casorzo e Zone Limitrofe,casorzodoc@gmail.com
Cantina Ricchi Societa´Agricola Ricchi F.lli Stefanoni S.S.,info@cantinaricchi.it
Cantina Rotaliana di Mezzolombardo SCA,info@cantinarotaliana.it
Cantina Produttori Cormons Soc.Coop.Agricola,info@cormons.com
Cantina Rauscedo Michele Leon,info@cantinarauscedo.com
CANTINA PRODUTTORI SAN MICHELE APPIANO SOC. AGR. COOP,office@stmichael.it
Cantina Ortenzi Az. Agr. Di Ortenzi Christian,info@cantinaortenzi.it
Cantina Offida Srl.,info@cantinaoffida.it
Cantina Oliena S.C.A.,info@cantinasocialeoliena.it
Cantina Museo Albea s.r.l.,albea@albeavini.com
Cantina Marsadri Di Marsardi Vincenzo & C. SNC,info@cantinamarsadri.it
Cantina La Salute S.c.a.,info@cantinalasalute.it
Cantina I Vini Maremma s.a.c.,
Cantina Giostra Reitano,info@cantinagiostrareitano.com
Cantina Gigi Rosso srl,info@gigirosso.com
Cantina Franzosi di Franzosi Bruno & Figli SAS,info@cantinefranzosi.it
Cantina Franzosi di Franzosi Bruno & Figli SAS,info@cantinefranzosi.it
Cantina Fosso degli Angeli Azienda Agricola,info@fossodegliangeli.com
Cantina Forli Predappio Soc. Agr. Coop.,commerciale@cantinaforlipredappio.it
Cantina Fosso degli Angeli Azienda Agricola,info@fossodegliangeli.com
CANTINA F.LLI ZENI SRL,info@zeni.it
Cantina d´Isera S.C.A.,info@cantinaisera.it
Cantina Dora Sarchese S.r.l,sarchese.dora@tin.it
Cantina di Verona Spa,info@cantinadiverona.it
Cantina di Soave s.a.c.,export@cantinasoave.it
Cantina di Santa Croce Soc. Agr. Coop.,info@cantinasantacroce.it
Cantina di Nizza SCA,export@nizza.it
Cantina di Monserrato Pauli´s,info@cantinepaulis.it
Cantina di Gambellara S.a.c.,info@cantinagambellara.it
Cantina di Custoza Soc. Agr. Coop.,info@palorino.com
Cantina di La-Vis e Valle di Cembra S.c.a.,cantina@la-vis.com
Cantina di Castelnuovo del Garda S.C.A.,info@cantinacastelnuovo.com
Cantina della Volta di Christian Bellei & C. SpA,info@cantinadellavolta.com
Cantina Di Carpi e Sorbara SAC,
Cantina del Nebbiolo S.C.A.,info@cantinadelnebbiolo.com
Cantina dei Vini Tipici dell´Aretino s.c.a.,info@vinitipiciar.it
Cantina del Castello s.r.l.,cantinacastello@cantinacastello.it
Cantina Danese Srl,export@cantinadanese.com
Cantina Coop. Vignaioli del Morellino di Scansano,info@cantinadelmorellino.it
CANTINA FRENTANA SOC. COOP. A R.L.,info@cantinafrentana.it
Cantina Coop. della Riforma Fondiaria Soc. Agr. IAP,info@cantinadellariforma.it
Cantina Colli Morenici S.A.C.,info@cantinacollimorenici.it
Cantina Colle Moro Societa Cooperativa Agricola,info@collemoro.it
CANTINA COLLI DEL SOLIGO Società Cooperativa Agricola,info@collisoligo.com
Cantina Cellaro S.c. a r.l.,farnesevini@farnesevini.com
Cantina Birgi Srl.,birgivini@cantinabirgi.it
Cantina Cellaro S.c. a r.l.,farnesevini@farnesevini.com
Cantina Beato Bartolomeo da Breganze S.C.A.,export@cantinabreganze.it
"Campelo, S.A.",correio@campelo.pt
Cantina Ariano s.s. Agricola,info@cantinariano.it
Camarc Carpintaria e Marcenaria Arouca LDA,geral@camarc.pt
Camara Municipio de Oeiras,
Calvet Thunevin et Cie SARL,contact@thunevin-calvet.fr
CALVADOS CHRISTIAN DROUIN SAS,guillaumedrouin@calvados-drouin.com
Calistoga Wine Saloon,
Calvados Roger Groult SA,contact@calvados-groult.com
Calipaso Winery,kent@creativewinesintl.com
CALABRO BEVERAGE Roberto Maiorano,info@calabroliqueur.com
Calabria Family Wines Pty Ltd,exports@calabriawines.com.au
Caldora Vini S.r.l.,farnesevini@farnesevini.com
Caiarossa S.R.L. Società Agricola,info@caiarossa.it
Cabert SPA,info@cabert.it
Cadence Winery,rob@leftcoastexp.com
Caiz Carrizal S.L.U,bodega@dehesadelcarrizal.com
Ca'Momi Napa Valley,kathy@camomi.com
Ca'Botta Società Agricola Semplice SNC,info@cabott.it
Ca' De' Medici S.r.l.,cademedici@cademedici.it
C.R.D.O. Ribeiro Corp. de Dcho. Publico con Personalidad Juridica Propia,info@ribeiro.es
Ca D´Gal di Alessandro Boido Azienda Agricola,info@cadgal.it
Ca' De' Medici S.r.l.,cademedici@cademedici.it
C.R.D.O. Rias Baixas,consejo@doriasbaixas.com
C.A. Immich-Batterieberg Weingut GmbH & Co. KG,info@batterieberg.com
C.A. Immich-Batterieberg Weingut GmbH & Co. KG,info@batterieberg.com
C. Da Silva (Vinhos) SA,geral@cdasilva.pt
Cantina Gemma S.P.A.,info@gemmacantine.it
CASTAGNER ROBERTO ACQUAVITI - ACQUAVITE SPA,info@robertocastagner.it
Castel Sallegg,info@castelsallegg.it
Casanova di Neri Azienda Agr. Casanova di Neri di Giacomo Neri,info@casanovadineri.com
Castel Freres S.A.S.,communication@castel-freres.com
"Caminhos Cruzados, Lda.",geral@caminhoscruzados.net
"Castell d'Or, S.L. Celler Castell d'Or",castelldor@castelldor.com
CASTELLANI SPA,info@castelwine.com
d'Arenberg Pty Ltd.,bek@darenberg.com.au
Della Toffola S.p.A.,dtgroup@dellatoffola.it
"Delgado Zuleta, S.A.",exportacion@delgadozuleta.com
Delheim Wines (Pty) Ltd.,info@delheim.com
Degenfeld BT,degenfeld@degenfeld.hu
Dee-Wine / Digital. Wine. Business. / Zsolt Keszler,zsolt.keszler@dee-wine.com
Decanter Ltd.,awards@decanter.com
DE.S.A. Deutschland Sommelier Association,"info@deutschlandsommelierassociation.de, info@desasommelier.de"
De Wetshof Estate,info@dewetshof.com
DECO GLAS GmbH,mail@deco-glas.de
"De Muller, SA",export@demuller.es
DWM Deutsche Wein Marketing GmbH,info@dwm.de
DEMAZET Vignobles SCA,nsourdon@demazet.com
Dveri-Pax d.o.o. Winery,office@dveri-pax.com
De Moya SLU,info@demoya.es
Delicato Family Vineyards,Elizabeth.Rice@delicato.com
Dell'Erba Pasquale,info@cantinelegrotte.it
Dürnberg Fine Wine GmbH,weingut@duernberg.at
Durbacher Winzergenossenschaft e.G.,wg@durbacher.de
