exhibitor_name,email
Château de Saint Martin - Cru Classe SNC,commercial@chateaudesaintmartin.com
CHATEAU DE RIQUEWIHR DOMAINES DOPFF & IRION SA,contact@dopff-irion.com
Château de Parenchère SAS,info@parenchere.com
Chateau de Pibarnon S.C.E.A.,contact@pibarnon.fr
CHATEAU DE PANISSEAU (Panisseau SA),contact@panisseau.com
"Chateau de la Selve, Earl",contact@chateau-de-la-selve.fr
Château de Montfrin SARL,contact@domainedescoptives.com
Château de Lisennes propriétaire: Jean-Luc Soubie,export@lisennes.fr
Château de Lancyre SCEA,contact@chateaudelancyre.com
Château de Lascaux SARL JB Cavalier,info@chateau-lascaux.com
Château de La Greffière EARL,info@chateaudelagreffiere.com
Château de l'Ou SARL,chateaudelou66@orange.fr
Chateau de La Chaize,chateaudelachaize@wanadoo.fr
Chateau de Ferrand S.A.S.,info@chateaudeferrand.com
Chateau de Font du Broc SARL,info@chateau-fontdubroc.com
Château de Durette SCEA,info@chateaudedurette.eu
CHATEAU DE L'ESCARELLE SAS,commercial@escarelle.fr
Château de l'Orangerie SARL,
Château de Chamirey SCEA Domaine des Perdrix,contact@domaines-devillard.com
Chateau D`Emeringes P. David,chateau-emeringes@orange.fr
Château d'Or et de Gueules SCEA le Cep d Diane,chateaudoretdegueules@wanadoo.fr
Château d'Aqueria SCA Jean Olivier,contact@aqueria.com
Chateau de Cazeneuve SCEA,chateaucazeneuve@orange.fr
Château d'Escot SCEA,info@chateau-escot.com
Chateau de Cointes Anne Gorostis,chateaudecointes@wanadoo.fr
Château Correnson,contact@chateau-correnson.com
Chateau d'Anglès SCEA,info@chateaudangles.com
Chateau Camplazens SCEA,wine@camplazens.com
Chateau Bouscaut Société par actions simplificé,cb@chateau-bouscaut.com
Chateau Belles-Graves S.C.A.,x.piton@belles-graves.com
Château Beaubois SARL,chateau-beaubois@wanadoo.fr
Château Bonnet EARL,charlotte.perrachon@chateau-bonnet.fr
Chateau Carignan Terroir et Tradition SAS,tt@chateau-carignan.com
Château Belingard Comte de Bosredon SCEA,contact@belingard.com
"Chateau Beau Rivage (SCEA), Clos La Boheme (EARL)",chateau-beau-rivage@nadalie.fr
Château Anthonic Château Dutruch Grand Poujeaux SCEA Pierre Cordonnier,contact@chateauanthonic.com
CHASSAGNOUX & Fils SARL,export@chassagnoux.com
Chateau Barbeyrolles & Tour de l'Evêque Régine Sumeire,regine@barbeyrolles.com
Chapel Down Chapel Down Winery PLC,sales@chapeldown.com
Charles Bonvin S.A.,info@bonvin1858.ch
Charles Sparr SAS Grands Vins de Terroirs d'Alsace,info@charles-sparr.com
Changyu Pioneer Wine Company Limited Yantai,
Chantovent S.A. Groupe Jean D'Alibert,info@chantovent.fr
Champagner- und Wein- Distributionsgesellschaft mbH & Co. KG,"info@cwdwein.de, a.lux@cwdwein.de"
Champagne Vazart-Coquart & Fils,contact@vazart-coquart.com
"Chance4you, Lda.",chance4you.export@gmail.com
Champagnes Tsarine SNC L.I.D.,info@tsarine.com
Champagne Vollereaux SA,contact@champagne-vollereaux.fr
CHAMPAGNE VOIRIN JUMEL SCEV,voirinalice@orange.fr
Champagne TRIBAUT-SCHLOESSER SARL,export@champagne-tribaut.com
Champagne SALMON E.A.R.L.,info@champagnesalmon.com
Champagne SANCHEZ LE GUEDARD EARL,champagne.sanchezleguedard@orange.fr
Champagne Ruffin & Fils SARL,sarl.ruffin@wanadoo.fr
Champagne Roland Champion SA,contact@champagne-roland-champion.com
Champagne Pol Roger,polroger@polroger.fr
Champagne Poissinet Sarl,champagne@poissinet.com
Champagne Piot Sévillano EARL,contact@piot-sevillano.com
CHAMPAGNE PIERRE MIGNON SARL PIERRE MIGNON,info@pierre-mignon.com
CHAMPAGNE PIERRE TRICHET SARL PIERRE TRICHET,contact@pierretrichet.com
Champagne Ployez-Jacquemart – SAS Ployez-Jacquemart,contact@ployez-jacquemart.fr
Champagne Philipponnat SA,info@philipponnat.com
Champagne Pehu-Simonet Sarl,champagnepehu@gmail.com
Champagne Philippe Gamet EARL Gamet-Heucq,info@champagne-gamet.com
Champagne Philippe Gonet SAS,chantal@champagne-philippe-gonet.com
Champagne Paul BARA,info@champagnepaulbara.fr
Champagne Palmer & Co S.C.A.,contact@champagnepalmer.fr
Champagne Paul Goerg – SAS Prieur,info@champagne-goerg.com
CHAMPAGNE NOMINE RENARD SA,contact@champagne-nomine-renard.com
Champagne Pannier SAS,export@champagnepannier.com
Champagne Moutard Diligent Sarl Famille Moutard,contact@famille-moutard.com
"CHAMPAGNE MAXIME BLIN, SCEV",maxime.blin@champagne-blin-et-fils.fr
CHAMPAGNE MONMARTHE SA,contact@champagne-monmarthe.com
CHAMPAGNE MICHEL MAILLIARD,info@champagne-michel-mailliard.com
Champagne Maurice Vesselle,champagne.vesselle@wanadoo.fr
Champagne Mandois SAS,info@champagne-mandois.fr
Champagne Mailly Grand Cru Cooperative,contact@champagne-mailly.com
Champagne Lounge,www.champagne-lounge.fr
Champagne Loriot-Pagel,contact@champagne-loriot-pagel.fr
Champagne Louis Roederer S.A.,com@champagne-roederer.com
Champagne Louis de Sacy,contact@champagnelouisdesacy.com
CHAMPAGNE LIEBART-REGNIER SCEV,liebart-regnier@orange.fr
CHAMPAGNE LECLERC BRIANT SAS,info@leclercbriant.com
Champagne Lenoble (A.R.) SA,contact@champagne-lenoble.com
Champagne le Brun de Neuville SCV,commercial@lebrundeneuville.fr
CHAMPAGNE LAURENTI SARL,contact@champagnelaurenti.fr
Champagne Laurent Lequart SCEV Lequart & Fils,kevin.sibille@champagnelaurentlequart.fr
Champagne Larmandier-Bernier EARL,champagne@larmandier.fr
CHAMPAGNE LALLIER Sarl,contact@champagne-lallier.fr
Champagne Lacourte-Godbillon s.c.e.v,contact@champagne-lacourte-godbillon.com
Champagne L&S Cheurlin SAS Gate,contact@champagne-ls.com
Champagne Jean Noel Haton SA,contact@champagne-haton.com
Champagne Jean Moutardier,simon.moutaridier@gmail.com
Champagne Jean Pernet SARL,champagne.pernet@orange.fr
Champagne JACQUESSON SAS,info@champagnejacquesson.com
Champagne Jean Comyn SAS,infos@champagne-jean-comyn.fr
CHAMPAGNE JANISSON et FILS SAS Champagne Manuel Janisson,champagne@janisson.com
Champagne Jacquart Distribution Deutschland GmbH,info@jacquart-deutschland.de
Champagne J.M. Goulard E.A.R.L. Goulard,contact@champagne-goulard.com
CHAMPAGNE J.CHARPENTIER SAS,info@jcharpentier.fr
CHAMPAGNE J. DE TELMONT SA,export@champagne-de-telmont.com
Champagne Hélène Delhéry - SCV Les Vignerons d'Hautvillers,contact@champagne-helene-delhery.fr
CHAMPAGNE Herbert BEAUFORT SCEV,beaufort-herbert@wanadoo.fr
Champagne H. Blin et C° S.C.,contact@champagne-blin.com
Champagne Gyejacquot Freres SARL,champagne@gyejacquot.com
Champagne Henriot SAS,export@champagne-henriot.com
CHAMPAGNE GRUET SAS,contact@champagne-gruet.com
Champagne Gremillet SAS,info@champagnegremillet.fr
Champagne Gratiot Gerard SAS Champagne GRATIOT & CIE,contact@champagne-gratiot.com
Champagne Gardet SAS,info@champagne-gardet.com
Champagne Gallimard Père et Fils EARL,champ.gallimard@wanadoo.fr
Champagne GH Martel & Cie SA,contact@champagnemartel.com
Champagne GOSSET SAS,export@champagne-gosset.com
CHAMPAGNE FROMENT GRIFFON EARL,contact@champagne-froment-griffon.com
Champagne Forget-Chemin,champagne.forget.chemin@gmail.com
CHAMPAGNE F. COSSY EARL FRANCIS COSSY,info@champagne-cossy.com
Champagne Duval-Leroy SAS,champagne@duval-leroy.com
Champagne Ellner SAS,info@champagne-ellner.com
Champagne Esterlin,contact@champagne-esterlin.fr
Champagne Drappier SAS,info@champagne-drappier.com
Champagne Duménil SAS Bureaux et Entlèvement,contact@champagne-dumenil.com
Champagne Dom Caudron Cooperative,b.jacques@domcaudron.fr
Champagne Deutz,ccercellier@champagne-deutz.com
CHAMPAGNE DHONDT-GRELLET SCEV,dhondt-grellet@wanadoo.fr
Champagne Delahaie SARL Brochet,champagne.delahaie@wanadoo.fr
Champagne Devaux,info@champagne-devaux.fr
CHAMPAGNE DE BARFONTARC,champagne@barfontarc.com
Champagne de Saint Gall GmbH,
Champagne Colin Sarl,info@champagne-colin.com
Champagne CUPERLY SAS,cuperly.commercial@orange.fr
Champagne COLLARD-PICARD SCEV COLLARD-PICARD,collard-picard@wanadoo.fr
Champagne Charles Gouthière & Fils SCEV Domaine Du Chêneau,
Champagne Cattier SAS,champagne@cattier.com
Champagne Charles Mignon SAS,cm@champagne-mignon.fr
CHAMPAGNE CHASSENAY d'ARCE,c.printz@chassenay.com
Champagne Castelnau SCEV,export@crvc.fr
Champagne Canard Duchêne SARL,info@canard-duchene.fr
Champagne Bruno Paillard SAS,info@brunopaillard.com
Champagne Brocard Pierre SAS Brocard Pierre,pierrebrocard@champagnebrocardpierre.fr
Champagne Brimoncourt,info@brimoncourt.com
Champagne Bouché Pere & Fils,info@champagne-bouche.fr
Champagne Boizel S.A.,boizelinfo@boizel.fr
Champagne Besserat de Bellefon SNC L.I.D.,info@besseratdebellefon.com
Champagne Billecart-Salmon S.A.,eric.calzolari@web.de
Champagne Benoît Cocteaux SCEV,contact@champagnebenoitcocteaux.com
Champagne Bernard Remy SARL,info@champagnebernardremy.com
Champagne Beaumont des Crayères SCV,contact@champagne-beaumont.com
Champagne Baron-Fuenté SAS,info@baronfuente.com
CHAMPAGNE BAUCHET SAS,info@champagne-bauchet.fr
CHAMPAGNE AUTREAU DE CHAMPILLON - SARL LES VIGNOBLES CHAMPENOIS,champagne.autreau@wanadoo.fr
Champagne BARNAUT EARL,contact@champagne-barnaut.fr
Champagne Baron Albert S.A.,champagnebaronalbert@wanadoo.fr
Champagne Alain Thienot S.A.S.,infos@thienot.com
Champagne Alexandre Bonnet SAS,info@alexandrebonnet.com
Champagne Aspasie,contact@champagneaspasie.com
Champagne André Bergere - SARL Champagne A. Bergère,
Champagne Andre Robert EARL,info@champagne-andre-robert.com
Chakana Winery Proviva S.R.L.,info@chakanawines.com.ar
Champagne A. Robert SCEV,contact@champagne-robert.fr
Chamisal Vineyards/Pine Ridge Vineyards/Seghesio Family Vineyards,abigail.smyth@crimsonwinegroup.com
CGM Vins Sarl,m.trasbot@cgmvins.com
Ch. Pietrosaratii Srl.,valcajane@yahoo.fr
Chaffey Bros. Wine Co.,theo@chaffeybros.com
CGSoft Ltd,info@cgsoft.gr
Cescon Italo Storia e Vini Srl,cesconitalo@cesconitalo.it
CFGV - Compagnie Française des Grands Vins SA,cfgv@cfgv.com
Cerise Cannelle,welcome@cerise-cannelle.eu
Cesar Pisano e Hijos S.A.,pisano.exports@pisanowines.com
Ceretti Michele e Figlio di Ceretti Gianfrano e C. SNC,info@cerettiwines.com
CERCLE FEMMES DE VIN c/o Melanie Pfister Domaine Pfister,
Centro Tecnico Enologico Vittorio Festa,
Centro Estero Delle Camere Di Commercio D'Abruzzo,info@centroesteroabruzzo.it
Centro Estero delle Camere di Commercio D'Abruzzo,
Cellier des Dauphins - UVCDR Union de Cooperatives Agricoles,info@cellier-des-dauphins.com
Cellier Lauran Cabaret,laurancabaret@hotmail.com
Celli SNC Di Sirri & Casadei Soc. Agr.,celli@celli-vini.com
Cennatoio - Az. Agr. Alessi Emiliano,info@cennatoio.it
Cellier des Chartreux SCA Cellier des Chartreux,contact@cellierdeschartreux.fr
"Cellers Unió Unió Corporació Alimentaria, SCCL",info@cellersunio.com
Cellers Terra I Vins SL,celler@cellersterraivins.com
"Cellers Sant Rafel, SL",xavi@cellerssantrafel.com
Cellers Domenys I Seccio de Credt SCCL,ciriac@cellersdomenys.com
Celler Ronadelles SL,info@ronadelles.com
Celler Xavier Clua Xavier Clua,info@cellerclua.com
"Celler Moli dels Capellans, S.L.",info@molidelscapellans.com
Celler Vall Llach SL,celler@vallllach.com
"Celler Mesquida Mora, S. L. Mallorca",info@mesquidamora.com
"Celler Lagravera, SLU",info@lagravera.com
"Celler del Roure, s.l.",comercial@cellerdelroure.es
"Celler Malondro, S.L.",mtormo@malondro.es
"Celler La Vinyeta, S.L.",celler@lavinyeta.es
"Celler la Muntanya, S.L.",info@cellerlamuntanya.com
Celler el Masroig SCCL,celler@cellermasroig.com
Celler de l´Encastell s.c.p.,roquers@roquers.com
Celler de Capcanes SCCL,j.wagner@cellercapcanes.com
Celler de l'Era Business Investment & Technology S.L.,comercial@cellerdelera.com
Celler Cairats MAVA Societat Agricola S.L.,mava@cellercairats.com
"Celler Cedo Anguera, SL",celler@cedoanguera.com
Celler Carles Andreu S.L.,info@cavandreu.com
"Celler Ardèvol i Associats, SL",cellerardevol@yahoo.es
"Celler Balaguer i Cabré, S.L.",vins.jaume@yahoo.com
CEFALICCHIO SOCIETA AGRICOLA S.R.L.,info@cefalicchio.it
Celler Aixalà i Alcait Jordi Aixalà i Jansana,pardelasses@gmail.com
Cellarmasters SL,info@cellarmasters.es
CCI Bourgogne France-Comte,yves.louaisil@cci21.fr
Cavino S.A. Winery & Distillery,cavino@otenet.gr
Cavit S.C.,export@cavit.it
"Caves Sao Joao, Lda.",geral@cavessaojoao.com
Caves St Martin,info@cavesstmartin.lu
"Caves Santa Marta Vinhos e Derivados, CRL",geral@cavessantamarta.pt
Caves Languedoc Roussillon (C.L.R.) SARL,clr@clrvins.fr
"Caves Naveran (Sadeve, S.A.)",export@naveran.com
Caves Gales S.A.,info@gales.lu
Caves Krier Frères Remich S.A.,Caves@krierfreres.lu
Caves du Chateau d´Auvernier Thierry Grosjean & Cie CP88,wine@chateau-auvernier.ch
"Caves do Monte - Vinhos, SA Quintas de Caiz - Sociedade Agricola Lda",geral@cavesdomonte.com
Caves de Pouilly sur Loire Les Moulins à Vent,caves.pouilly.loire@wanadoo.fr
Caves des Vins de Sancerre - Loire Societé Cooperative,commercial@vins-sancerre.com
KWV South Africa (Pty) Ltd.,strydoml@kwv.co.za
Caves da Montanha A. Henriques Lda.,geral@cavesdamontanha.pt
Caves Bailly Lapierre,commercial@burgondie.info
"Caves Arcos do Rei, Lda.",geral@arcosrei.pt
Kutjevo d.d.,kutjevo@kutjevo.com
Cave Vinicole de Hunawihr Cooperative,info@cave-hunawihr.com
Caveau La Vendemiaire SAS,service.commercial@lavendemiaire.com
CAVE YVES CUILLERON E.U.R.L.,cave@cuilleron.com
Cave Vinicole de Cleebourg Cooperative,info@cave-cleebourg.com
Cave St. Maurice SCA,contact@cavemaurice.com
Cave les vins de Roquebrun SCA,cave@cave-roquebrun.fr
Cave Philippe Bovet SARL,info@philippebovet.ch
Cave la Romaine SAS,export@cave-la-romaine.com
CAVE DE LA PRETRISE SAS,godinat.la.croix@wanadoo.fr
Cave de Gan - Jurançon SCA,cave@cavedejurancon.com
Cave de Visan SCA,export@rasteau.com
Cave de Fleurie Cooperative,contact@cavefleurie.com
CAVE DE CABRIERES L'Estabel SCA Conditionnnement,sca.cabrieres@wanadoo.fr
Cave de Cairanne,c.ode@cave-cairanne.fr
Cava Olivé Batllori Finca Castell de Subirats S.A.,info@olivebatllori.com
CAVAZZA (SOCIETA' SEMPLICE AGRICOLA),info@cavazzawine.com
"Cavas Lavernoya, S.A. Lacrima Baccus",lavernoya@troc.es
Catena d.o.o.,
Cattin Freres S.A.R.L. Maison Joseph Cattin,contact@cattin.fr
Castillo de Eneriz,info@bernard-massard.de
Castiglion del Bosco Soc. Agr. a r.l.,wine@castigliondelbosco.com
Kühling-Gillot Weingut C. Spanier-Gillot GbR,info@kuehling-gillot.de
KTIMA ZANDE Ioannis Zandes,zandesioannis@yahoo.gr
Ktima Tselepos S.A.,tselepos@otenet.gr
Kuhlmann & Cia Ltda.,fmolina@kuhlmann.com.bo
Ktima G Kokotou SA,info@ktimakokotou.gr
Ktima Gerovassiliou S.A.,ktima@gerovassiliou.gr
Ktima Pavlidis S.A.,info@ktima-pavlidis.gr
Ktima Biblia Chora S.A.,ktima@bibliachora.gr
KTHMA Lantides Estate,info@lantides.gr
Kronos d.o.o.,kronos@kronos.hr
Krug Gumpoldskirchen GmbH,office@krug.at
Kreuzritter GmbH & Co. KG,info@kreuzritter.net
Kruger Wines & Spirits,dore.fred@gmail.com
Kristallglasfabrik Spiegelau GmbH,info@spiegelau-nachtmann.de
Kressmann SAS,deutschland@cvbg.com
"Krásná Hora, s.r.o.",vinarstvi@krasnahora.com
Krauthaker d.o.o.,vlado@krauthaker.hr
Castello Monte Vibiano Vecchio S.r.l.,info@montevibiano.it
Kraljevski vinogradi d.o.o.,direktor@kraljevski-vinogradi.hr
Castelnuovo Berardenga Soc. Agr. Dievole SpA,info@dievole.it
Castello di Luzzano - Azienda Agricole M. e G. Fugazza Di Giovanna Fugazza,info@castelloluzzano.it
Castello di Verrazzano di Cappellini Luigi Giovanni,info@verrazzano.com
Castellucci Miano S.p.A.,info@castelluccimiano.it
Castello di Monsanto di Fabrizio Bianchi,monsanto@castellodimonsanto.it
Castello di Buttrio Societa Agricola s.r.l.,info@castellodibuttrio.it
Castello di Fonterutoli Marchesi Mazzei S.p.A. Agricola,mazzei@mazzei.it
Castello di Bolgheri,info@castellodibolgheri.eu
Castello di Bolgheri,info@castellodibolgheri.eu
Castello del Trebbio sas di Baj- Macario A.,amministrazione@castellodeltrebbio.eu
Castello di Ama s.r.l. Società Agricola,lpaci@castellodiama.com
Castelli del Grevepesa s.c.a.,info@castellidelgrevepesa.it
Kornell Weingut - Tenuta,office@kornell.it
Kracher GmbH,office@kracher.at
Castellari Bergaglio Azienda Agricola,gavi@castellaribergaglio.it
Kornell Weingut - Tenuta,office@kornell.it
Castellargo S.r.l.,info@castellargo.com
Koopmanskloof Wingerde,info@koopmanskloof.co.za
Konstantinos Mitravelas Winemaker,info@mitravelas.gr
Konstantinos Lalikos & Co. Limited Partnership,lalikosw@otenet.gr
Kono NZ LP,info@kono.co.nz
Konrad Wines Limited,office@konrad.co.nz
"Kompassus-Vinhos, Lda.",kompassus@gmail.com
KOMRAD Ltd.,dragan@podrum-andjelic.com
KOGL Franci Cvetko,info@kogl.net
KLOOVENBURG VINEYARDS LTD.,kloovenburg@telkomsa.net
Kmetija Istenic in klet penin Istenic d.o.o.,office@istenic.si
Knoeppel GmbH,info@knoeppel.eu
Kolby a.s.,
Klinker Brick Winery,farrah@klinkerbrickwinery.com
Klawer Wine Cellar,andries@klawerwyn.co.za
Kitrus Wine Estate Ltd.,info@kitrus.gr
Klaus Keicher GmbH,info@privatkellerei-keicher.de
"Kleine Zalze Wines, Ltd.",quality@kleinezalze.co.za
Kir Yianni S.A.,info@kiryianni.gr
Castell del Remei SL,info@castelldelremei.com
CASTELLANI SPA,info@castelwine.com
Castell d'Encus SL,ipinedo@castelldencus.com
"Castell d'Or, S.L. Celler Castell d'Or",castelldor@castelldor.com
Castel Sallegg,info@castelsallegg.it
Castel Freres S.A.S.,communication@castel-freres.com
Castell d'Age S.A.,info@castelldage.com
"Castel Mimi, S.R.L.",office@mimi.md
Cassis Bodin SCEA Bontoux-Bodin Chateau de Fontblanche,contact@cassis-bodin.fr
Castel di Salve S.r.l. Azienda Vitivinicola,info@casteldisalve.com
Casiers D'Antan SARL,katja.demont@gmail.com
"Caspian Coast Winery and Vineyards LLC Siyazan Region, Boyuk Hamya Village",infoccwv@gmail.com
CASTAGNER ROBERTO ACQUAVITI - ACQUAVITE SPA,info@robertocastagner.it
Casere ss Azienda Agricola,info@aziendacasere.com
Case Bianche S.R.L.,info@colsandago.com
Cascina Liuzzi Azienda Agricola,info@cascinaliuzzi.com
CASCINA LA PATAREINA di Manuela Pattarino,info@lapatareina.it
Cascina La Barbatella S.A.S.,direzione@labarbatella.com
Cascina la Zerba di Volpedo Cantine Volpi Srl.,volpi@cantinevolpi.it
Cascina Gilli di Vergnano Giovanni,info@cascinagilli.it
Casella Family Brands Pty. Ltd.,info@casellafamilybrands.com
Cascina Del Pozzo Az. Agr. di Marchisio Gianmario,info@cascinadelpozzo.com
Cascina Albano di Vacca Natale,info@cascina.albano.com
Cascina del Monastero di Grasso Giuseppe,info@cascinadelmonastero.it
Cascina Galarin Azienda Vitivinicola,cascinagalarin@tin.it
CASCINA CHICCO SSA,cascinachicco@cascinachicco.com
Cascina Castlet di Maria Borio,info@cascinacastlet.com
"Casca Wines Producao e Comercializacao de Vinhos, SA DNA Cascais, Ninho de Epresas",pserodio@cascawines.pt
Cascina Ballarin di Viberti Luigi e Figli S.S. Agricola,cascina@cascinaballarin.it
Casaloste di Giovanni B. d'Orsi,casaloste@casaloste.com
Casata Mergè Alma Vini SRL,info@almavini.it
Casarena Bodega & Vinedos,info@casarena.com
Casale della Ioria Societa semplice agricola di Paolo Perinelli e C.,info@casaledellaioria.com
Kieffer Henri Fils SASU,contact@vins-kieffer.com
Kingston Estate Wines Pty. Ltd.,clairel@kewines.com.au
Casanova di Neri Azienda Agr. Casanova di Neri di Giacomo Neri,info@casanovadineri.com
Kessler-Zink GmbH Weinkellerei-Weingut,info@kessler-zink.de
Kessler-Konsulting Produkt- & Marketingberatung GbR,kessler-konsulting@t-online.de
Ken Forrester Wines,office@kenforresterwines.com
Kellerei Tramin,info@cantinatramin.it
Kellerei St. Pauls,info@stpauls.wine
Kellerei St. Michael Eppan,office@stmichael.it
Kelterei Heil OHG,info@kelterei-heil.de
Kellerei Meran Burggräfler,info@kellereimeran.it
Kellerei Kaltern,info@kellereikaltern.com
Kellerei Cantina Terlan,office@kellerei-terlan.com
Kellerei Andrian,office@kellerei-andrian.com
Kazayak-Vin ISC,
Kay Brothers Amery Vineyard,info@kaybrothers.com.au
KECHRIS Winery,info@kechri.gr
"Katsaros Nikolaos & Co. ""Katsaros Distillery""",info@ouzotirnavou.gr
Kavaklidere Saraplari A.S.,kavak@kavaklidere.com
Katogi & Strofilia Wineries S.A.,exports@katogi-strofilia.gr
Kavaklidere Saraplari A.S.,kavak@kavaklidere.com
Kautz Family Vineyards Ironstone Vineyards,joankautz@ironstonevineyards.com
Karl A. Ress Wein KG,agi@ress-wein.de
Karl Pfaffmann GmbH & Co. KG,info@karl-pfaffmann.de
KATLENBURGER Kellerei GmbH & Co. KG,mail@katlenburger.de
Kanematsu Corporation,
KARADIMOS I CO,dimkaradimos@yahoo.gr
Kakhuri Ltd.,info@kakhuri.com
Kaiserstühler Winzerverein Oberrotweil e.G.,info@winzerverein-oberrotweil.de
Kanonkop Wine Estate,wine@kanonkop.co.za
Kaiserstühler Winzergenossenschaft Ihringen e.G.,info@winzergenossenschaft-ihringen.de
K. Martini & Sohn,info@martini-sohn.it
Kakhetian Traditional Winemaking LLC,info@ktw.ge
JV Chateau Vartely SRL,sales@vartely.md
Juvé y Camps S.A.,juveycamps@juveycamps.com
Juravinum Union de Cooperatives Agricoles,bdelannay@juravinum.com
Juvé y Camps S.A.,juveycamps@juveycamps.com
"Justino's Madeira Wines, SA",justinos@justinosmadeira.com
Justin Vineyards & Winery and Landmark Vineyards,Katherine.Blick@fijiwater.com
"JUNTA DE CASTILLA Y LEÓN - Agencia de Innovación, Financiación e Int. Empresarial de Castilla y León",info.ade@jcyl.es
Junges Schwaben GbR,info@wachtstetter.de
Juliana Kelman Wines Unipessoal Lda.,info@kelman.pt
Julien De Savignac SAS,julien.de.savignac@wanadoo.fr
Junge Wilde Winzer Edmund Rücker,
JULIAGRAF S.r.l.,marketing@juliagraf.it
"Julia Kemper Wines, S.A.",ct@juliakemperwines.com
Judith Beck GmbH,judith@weingut-beck.at
JUDEKA SRL Societa Agricola,
"Juan Ramón Lozano, S.A.",info@bodegas-lozano.com
JSC Ganja Sharab-2,office@wines-ganja.az
JSC Mold - Nord,office@mold-nord.md
"JSC ""Corporation Kindzmarauli""",kindzmarauli@kindzmarauli.ge
JSC Teliani Valley Wine,info@telianivalley.com
JSC Migdal-P,
JSC Bagrationi 1882,info@bagrationi.ge
Casal Sparkling Brands Viña Casal de Gorchs S.A.,info@casalbrands.com
"Casal de Ventozela Soc. Agricola, S.A.",casaldeventozela@gmail.com
CASALBOR S.L.,export@casalbor.es
Casal Thaulero srl,info@casalthaulero.it
Casa Vitivinicola Tinazzi S.r.l.,
"Casal Branco Sociedade de Vinhos, S.A.",info@casalbranco.com
"CASAL DA COELHEIRA, SOC. AGR. LDA",geral@casaldacoelheira.pt
Casa Vinicola Triacca S.r.l.,info@triacca.com
Casa Vinicola Setaro,info@casasetaro.it
Casa Vinicola Poletti Srl,vinipoletti@vinipoletti.com
Casa Vinicola Monteselva s.r.l.,info@monteselva.it
Casa Vinicola Sartori S.p.A.,sartori@sartorinet.com
Casa Vinicola Natale Verga S.P.A.,info@verga.it
Casa Vinicola Gioacchino Garofoli S.p.A.,export@garofolivini.it
Casa Vinicola Bennati S.p.a.,bennati@casavinicolabennati.com
Casa Vinicola Franco Francesco S.a.s.,info@francofrancescovini.com
Casa Vinicola Caldirola S.p.A.,casa.vinicola@caldirola.it
Casa Vinicola Aldo Rainoldi S.r.l.,rainoldi@rainoldi.com
Casa Valduga Vinhos Finos Ltda.,export@famigliavalduga.com.br
Casa Vinicola A. Bartali & Figli srl,bartali@bartalivini.it
Casa Sola Chianti Winery Societa Agricola Casa Sola s.s.,info@fattoriacasasola.com
Casa Roma Azienda Agricola S.S.,info@casaroma.com
Casa Santos Lima - Companhia das Vinhas S.A.,geral@casasantoslima.com
Casa Senhorial do Reguengo Lda.,Encomenda@Casareguengo.pt
CASA ROJO Enología Creativa S.L.,info@casarojo.com
"Casa Ermelinda Freitas-Vinhos, LDA",geral@ermelindafreitas.pt
Casa E. Mirafiore e Fontanafredda S.r.l.,info@fontanafredda.it
Casa Girelli spa,info@casagirelli.it
JPF Vins sarl Jean-Paul Fontaine,info@jeanpaulfontaine.com
Jovani Vins S.A. (Cava Berdie),info@cavaberdie.com
K Vintners,info@kvintners.com
Josmeyer SAS,domaine@josmeyer.com
Joseph Perrier Champagne,info@bernard-massard.de
"JSC ""Chateau Mukhrani""",info@mukhrani.com
Joseph Verdier S.A.,contact@joseph-verdier.fr
Joseph Janoueix,info@j-janoueix-bordeaux.com
Joseph Castan SAS,contact2@josephcastan.com
"Josep Masachs, S.L.",export@cavasmasachs.com
Josep Grau Viticultur S.L. Nom Comercial - Josep Grau Viticultor,exec@josepgrauviticultor.com
Joseph Drouhin SA,christellehenriot@drouhin.com
Josef Brigl,brigl@brigl.com
Jose Estevez S.A.,smv@grupoestevez.com
"José Maria da Fonseca Vinhos, S.A.",info@jmf.pt
José Antonio Fonseca Augusto Guedes Unipessoal Lda.,
"José Viseu Carvalho & Filhos, Lda Casa Santa Eufêmia",casasantaeufemia@casasantaeufemia.com
José Abreu Lopes da Mota Capitao,
Jordan Wine Estate,info@jordanwines.com
José Afonso M. Bulas Cruz e Maria G. M.,bulas.winemakers@gmail.com
Jongeneel Verpakkingen B.V.,info@jongeneelverpakking.nl
John Boutari & Son Wineries S.A.,exports@boutari.gr
JOHANNINGER Weingut KG,mail@johanninger.de
Johanneshof Reinisch Johann und Veronika Reinisch Gesellschaft m.b.H.,office@j-r.at
Johann Topf GmbH,office@weingut-topf.at
Joh. Eggers Sohn GmbH,info@eggerssohn.com
JOEL DELAUNAY SARL,contact@joeldelaunay.com
"Joaquim Alberti, SA Vinyes dels Aspres",dmolas@vinyesdelsaspres.cat
"Joao Cabral Almeida Vinhos Unipessoal, LDA",
"João M Barbosa Vinhos (Sociedade Agrícol a João Teodósio Matos Barbosa & Filhos, Lda)",geral@joaotmbarbosa.com
"Joao Brito e Cunha, Ltd.",
JOANNE SAS,joanne@joanne.fr
Joachim Flick Weingut in der Strassenmühle,info@flick-wein.de
"Jing Brand Co.,Ltd",xlf@jingpai.com
Casa E. Mirafiore e Fontanafredda S.r.l.,info@fontanafredda.it
Casa de Vila Verde Soc. agricola Lda.,marketing@casasantoslima.com
