HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,PROFILE,FAILMSG,BIGCAT,SMALLCAT
http://www.thegreenbook.com/companies/hiap-huat-paints-co/,Hiap Huat Paints Co,,+65  67454111,+65  67462977,6 Tg Penjuru   S(609018),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Headquartered in Singapore, 

Hiap Huat Paints Co.

 

is a trading company that is reaching out to many Asian countries. We are involved in Paint, Screen & Pad Printing Inks, Stencil Chemicals, Adhesives, Painting Equipment, Powder Coating Equipment, Printing Equipment, Hand Tools, Automotive Bodyshop Equipment and last but not least, General Trading in all products.




Our product offerings include Printing Fabric & Steel Mesh, Squeegee Rubber, Pad Printing Accessories, Dryers and UV Dryers, Hot Stamping Machines and Pad & Screen Printing Machines.




We provide products from quality brands like Marabu Ink for pad, screen, UV and IMD inks. We also have Kiwo brand to assist you with the perfect stencil making. Brands like Atma, Teknek, Nippon Paint and Jotun are also available from our wide variety of printing solutions.




We also cover services to our clients like colour-matching, strenching, stencil making and machine & equipment troubleshooting. We have our well-trained staff to handle you with your troubleshooting needs and enquiries. We practice best customer service ethics by attending to your needs the moment you require it. We have a well-established customer service through the years and we promise to become better in our selected field.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/5/
http://www.thegreenbook.com/companies/nishio-rent-all-singapore-pte-ltd/,Nishio Rent All Singapore Pte Ltd,,+65 68613939,+65 68610820,9 Tuas Ave 18 S(638893),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Nishio Rent All Co., Ltd.

 started its business in 1965 as a rental business for road machineries in Japan. And through the years, the company has expanded their rental business for construction machines, incidental services and event equipments used for exhibitions and other gatherings.




At the moment, Nishio Rent All Co., Ltd. already have 120 construction machineries and events and telecommunications equipments available for rental in Japan; making the company as one of the leading machinery and equipment rental companies in the country.




Nishio Rent All Singapore Pte Ltd offers a variety of construction and light construction equipments such as Electric Generators, Tellastar floodlights, Lumi Air lighting balloons, Compressor, Engine Welder, Fork and Scissor Lifts, Floor Grinder, Air Tools, Pumps, Floor Polisher, Electric Tools, and many more to mention. The company also sells used high quality equipments that are performing as good as brand new equipments.




Nishio Rent All Singapore Pte Ltd was established in Singapore in 1978 and has been awarded with achievements presented by the Singapore Armed Forces Veteran’s League, Singapore’s Ministry of Defence and others to mention. And with all the awards that the company received, Nishio Rent All Singapore Pte Ltd will continue to provide safe and high quality equipments that will meet all their customers’ needs.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/aerial-work-platforms/page/4/
http://www.thegreenbook.com/companies/heraeus-materials-singapore-pte-ltd/,,,+65  64840555,+65  64856778,5002 Ang Mo Kio Ave 5 #04-12 Techplace II S(569871),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/5/
http://www.thegreenbook.com/companies/eunissen-asia-pte-ltd/,,,+65  67476226,+65  67488754,Blk 118 Aljunied Ave 2 #06-110  S(380118),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/esta-trading-pte-ltd/,,,+65 63682961,+65 63680708,41 Sg Kadut Loop S(729509),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/ever-win-enterprises-pte-ltd/,Ever Win Enterprises Pte Ltd,,+65 62216810,+65 62209293,73 Tiong Bahru Rd S(168725),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/lsh-industrial-solutions-pte-ltd/,LSH Industrial Solutions Pte Ltd,,+65  62625252,+65  62658080,1 Penjuru Cl S(608617),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/long-hang/,,,+65 67429448,+65 67494395,"45 Kallang Pudding Rd #07-03, Suite 2 Alpha Bldg S(349317)",,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/kleiberit-adhesives-asia-pte-ltd/,Kleiberit Adhesives Asia Pte Ltd,,+65  66343628,+65  66343629,8 Ubi Rd 2 #06-05 Zervex S(408538),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/kiftraco-pte-ltd/,Kiftraco Pte Ltd,,+65  67460711,+65  67460771,623 Aljunied Rd #03-01 Aljunied Ind Complex S(389835),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/kcl-electronics-pte-ltd/,KCL Electronics Pte Ltd,,+65  67488977,+65  67481786,53 Ubi Ave 1 #05-39 Paya Ubi Ind Pk S(408934),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/kang-sun-pte-ltd/,Kang Sun (Pte) Ltd,,+65  67490105,+65  67491013,7 Kaki Bt Rd 1 #B1-02 Eunos Technolink S(415937),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/kok-han-marketing-pte-ltd/,Kok Han Marketing Pte Ltd,,+65  62945760,+65  62968926,3 Kaki Bt Rd 1 #01-03/04 Eunos Technolink S(415935),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Kok Han Marketing Pte Ltd

 is a company established in 1989 and has been a long running player in the manufacturing and hardware supplies industry. True to its title, 2011 Successful Entrepreneur, Kok Han has served its customers with satisfaction.




 




Kok Han Marketing Pte Ltd is headquartered in Singapore and has satellite offices in Taiwan and Malaysia. Over the years, it has maintained its good relationships and business associations with companies, now partners, from Thailand and China. It aims to deliver quality and reliable products and services to customers locally and internationally. Kok Han has also penetrated international markets in Asia like Sri Lanka, Solomon Island, Indonesia, Thailand, Vietnam and Philippines. It has also tapped other offshore markets such as Canada.




 




The company has a wide product line that includes items such as brushes, cutters, electrode holders, welding tools and more. If you are in need of hand tools (i.e., wrenches and garden tools) or construction equipment (i.e., locks, pull handle, hinges, latches, and etc.) you can be certain that Kok Han is trusted by major brands to carry their products.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/jetronic-engineering-pte-ltd/,,,+65  67430181,+65  67431960,629 Aljunied Rd #03-18 Cititech Ind Bldg S(389838),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/itw-singapore-pte-ltd/,ITW Singapore Pte Ltd,,+65 64689433,+65 64686772,50 Tagore Lane #02-01 Markono Distri Centre S(787494),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/iyda-general-supplier/,Iyda General Supplier,,+65  67474560,+65  67459284,Blk 1049 Eunos Ave 6 #01-148  S(409628),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/inout-enterprise-pte-ltd/,Inout Enterprise Pte Ltd,,+65  62766123,+65  62761516,280 Woodlands Ind Pk E5 #03-32 Harvest @ Woodlands S(757322),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

I

NO

UT ENTERPRISE PTE LTD

 was founded in 1991. Throughout the years, our company has improved and progressed leaps and bounds. Today, we provide our customers with the highest quality products and the fastest delivery service which offer more than 4,000 kinds of products cater for all industrial and commercial needs.




To meet the growing demand for our products we established our sales into ASEAN region consisting of China, Hong Kong, Malaysia, Taiwan, Indonesia, Philippines, Vietnam, Oceania region consisting of Australia, India region and recently the North America as well.




Our services have been extended to major sectors like Automobile, LCD/HDD & High Tech Electronics industries, Optical & Display, Food Processing, Medical & Biotech and General industries too.




We aim to become the leading provider of industrial solutions and want customer to see as a one-stop solution to purchase all the necessary products that they need. This would help to save on sourcing time and cost from different suppliers.




We hold a comprehensive range of CleanEra products consists of Lint Free / Microfiber / Polyester Wipes, Adhesives & Sealants from Loctite & Sony brand, Cleanroom / ESD products for most common Cleanroom application, Chemical for Industrial & laboratory solutions and other accessories.




Inout Enterprise Pte Ltd is a full service technology company. We specialize in delivering consulting, development solutions that increase productivity, competitiveness and deliver cost savings. Our success is founded on professionalism, integrity and exceptional client service delivering the highest standard of solutions tailored to your technology needs and objectives.




Our team are specialists in providing solutions to small and medium sized businesses, Our specialist business are focused on delivering affordable and proven solutions to these sectors.




 


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/itls-rich-s-pte-ltd/,ITLS-Rich (S) Pte Ltd,,+65  68416673,+65  68416687,Blk 1049 Eunos Ave 6 #01-132  S(409628),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/inkote-s-pte-ltd/,,,+65  63924322,+65  63924311,Blk 161 Kallang Way #02-21/22 Kolam Ayer Ind Est S(349247),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/6/
http://www.thegreenbook.com/companies/ee-zone-trading-pte-ltd/,Ee Zone Trading Pte Ltd,,+65 65154333,+65 65153140,42 Tuas View Pl Link Point Pl S(637543),"
										


											 
										


                                        


                                            
                                        


                                        


                                            At EE Zone Trading, our emphasis is on quality & best service - the only way to sustain and fulfil all type of needs & service for our valued clients. 





After our operational and fabrication span of 10 years of study and research on the behaviour & defects to the veneer from our door’s company, Feng Heng Door Fabrication Pte Ltd along the completed projects, we have rose to become a premier veneer board producer in years. Our work ethics can be summed up in one deceptively simple line - when our clients are satisfied and happy with our services, we are happy as this means that we have grown and are approaching our goal. 





Therefore we are very delighted and willing to work hand in hand with our clients to discover and re-discover ways of working with veneer to meet their needs and requirements. Our specialty lies in producing natural veneer and recon veneer, veneer pattern boards and plywood. 





With a range of over 100 different types of natural veneers and recon veneer in stock, we are one of the veneer board manufacturers in Singapore to carry such a wide range of veneer products with strong support from Dehua TB Engineered Wood in China. These veneers include those from natural wood - increasingly popular for use on wall panels, furniture, flooring and timber doors - dyed veneers, and veneers made from recomposed wood. 





We select and buy natural veneers and recon veneers from Canada, France, Germany, USA, Spain, Australia, Italy, and Africa. Our exotic veneers can be seen in our completed projects like Lincoln, Paterson residence, Clementi Wood condominium, Evania Residence, Lucida Condominium, Iridium Condominium and Pavilion 11. 





Today, our experienced staffs are ready and eager to present our high quality veneers - produced with both old-fashioned care and advanced modern technology.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/electroloy-metal-pte-ltd/,Electroloy Metal Pte Ltd,,+65  64912663,+65  63992168,67 Tuas Ave 1   S(639509),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/edma-electrical-enterprises-pte-ltd/,,,+65  62563864,+65  62507384,Blk 15 Lor 8 Toa Payoh #02-06 Braddell Tech S(319262),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/dynavest-pte-ltd/,Dynavest Pte Ltd,,+65  68611881,+65  68617070,Blk 8 Boon Lay Way  TradeHub 21 S(609964),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/dsg-valves-fittings-pte-ltd/,DSG Valves & Fittings Pte Ltd,,+65  63927411,+65  63927433,Blk 803 King George's Ave #01-194  S(200803),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/4/
http://www.thegreenbook.com/companies/pacific-autocom-enterprise-pte-ltd/,,,+65  64589090,+65  64589898,23 Tagore Lane #03-15 Tagore 23 Warehouse S(787601),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/oriental-hardware-marine-pte-ltd/,Oriental Hardware & Marine Pte Ltd,,+65  67959627,+65  67959628,20 Toh Guan Rd East #01-00 Westlite Toh Guan Dormitory S(608592),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Alternate Email: 

orientalhw1@myots.com.sg




We are Hardware Wholesaler supplying products for the Industrial and Marine sectors.




Please contact us for all your industrial needs.




 




 


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/neutech-equipment-supplies-pte-ltd/,,,+65  62699637,,Blk 17 Marsiling Ind Est Rd 1 #01-11  S(739279),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/neumart-distribution-pte-ltd/,Neumart Distribution Pte Ltd,,+65 65587318,+65 65587568,50 Tuas Ave 11 #01-32 Tuas Lot S(639107),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

Neumart Distribution Pte Ltd

 is part of the growing business of Neumart Technology Pte Ltd which was established in the year 1997. Our company is a representative and major importer of various pneumatic and related products coming from Europe, Australia, Taiwan, Korea, America and Japan. Our experiences in this business had been fruitful all over the years. We have successfully provided our customers with reliable and high quality products for varying applications.




Our company has acclaimed good reputation in delivering top-grade products and services in numerous industrial sectors. Neumart Distribution Pte Ltd main business activity is to provide all Pneumatics’ solution, process control, instrumentation, as well as systems integration in one roof. Our company ensures that we only provide the best products to our customers, through our most trusted brand partners. These include Parker, Chelic, Lucifer, Skinner, Insert Deal, Layher, Valbia, Conor, Schrader Bellows, Rectus and Busch jost.




We always aim to deliver quality products and services to guarantee total customer satisfaction.




Our products include:




     • Air Preparation Units

     • Actuator

     • Pneumatic Valves, Vacuum

     • Pneumatic Cylinders Accessories

     • High Pressure Air Preparation/Control Valves

     • Dryer

     • Relief Valves

     • Pneumatic Cylinders

     • Pneumatic/Hydraulic Accessories

     • Solenoid Valves

     • Pneumatic/Hydraulic Fittings & Hose

     • Piston Valves

     • Pressure Switch

     • Process Valves


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/miracon-singapore-pte-ltd/,Miracon Singapore Pte Ltd,,+65  62809632,+65  63839037,362 Up Paya Lebar Rd #05-16 Da Jin Fty Bldg S(534963),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/mecpac-engineering-s-pte-ltd/,Mecpac Engineering (S) Pte Ltd,,+65  62939933,+65  62934040,1022 Tai Seng Ave #01-3516  S(534415),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/mastergrip-adhesives-pte-ltd/,Mastergrip Adhesives Pte Ltd,,+65  63681668,+65  68634550,12 Tuas Link 2   S(638560),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/material-technology-pte-ltd/,Material Technology Pte Ltd,,+65  67414550,+65  68440457,46 Lor 17 Geylang #04-04 Enterprise Ind Bldg S(388568),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/mapei-far-east-pte-ltd/,Mapei Far East Pte Ltd,,+65  68623488,+65  68621012,28 Tuas West Rd   S(638383),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/7/
http://www.thegreenbook.com/companies/keppel-sea-scan-pte-ltd/,Keppel Sea Scan Pte Ltd,,+65  62626100,+65  62621231,55 Gul Rd Level 5  S(629353),,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/aerial-work-platforms/page/3/
http://www.thegreenbook.com/companies/jsk-engineering-sdn-bhd/,JSK Engineering Sdn Bhd,,+603 58828993,+603 58828991,"No.45 Jalan Layang Layang 3, Bandar Puchong Jaya 47100 Puchong, Selangor  Malaysia",,,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/aerial-work-platforms/page/3/
http://www.thegreenbook.com/companies/jpn-industrial-trading-pte-ltd/,JPN Industrial Trading Pte Ltd,,+65 62889991,+65 62805725,13A Pandan Cres S(128478),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

JPN Industrial Trading Pte Ltd

, incorporated in 1988, is a well-established and dynamic company specializing in the sale, rental and services (re-conditioning) of new and used construction machinery and equipment.




The quality standards of our products and services have enhanced our position as the one-stop sale, rental and reconditioning centre in the region and beyond.




JPN continues to expand our broad international customer base with our emphasis on competitive pricing and customer satisfaction.




Our Singapore headquarters operates on a spacious 34,000 square-meters facility with waterfront access and housing a purpose-built workshop.




JPN is ISO 9001 accredited for both Trading and Manufacturing, BizSafe 3 and has received multiple business accolades such as Singapore 1000 and Enterprise 50.




JPN Group of Companies




GenFor Lease Pte Ltd – Singapore




P&N Industrial Trading Sdn Bhd - Johor Bahru, Malaysia

JPN Industrial Trading Sdn Bhd - Kuala Lumpur, Malaysia

JPN Equipment (East Coast) Sdn Bhd - Terengganu, Malaysia




PT. JPN Indonesia – Jakarta, Indonesia




Distributorships




McWel (Singapore) – Diesel Generators, Welding Generators & Lighting Towers




Airman (Japan) – Air Compressors & Diesel Generators




Mikasa (Japan) – Rammers, Compactors, Rollers and Other Construction Machinery




Generac-Tower Light (Italy) – Lighting Towers




Skyjack (Canada) – Boom Lifts and Scissor Lifts




Powerking (Korea) – Hydraulic Breakers & Excavator Attachments




Used Machinery Brand Names




Caterpillar, Komatsu, Kobelco, Hitachi, Mitsubishi, Tadano, Kato, Sumitomo, IHI, Denyo, Atlas Copco, Nippon Sharyo, Ingersoll-Rand, Furukawa, Morooka, Bomag, Dynapac, Sakai, Mikasa, Yanmar, Niigata and many more.




SALE, RENTAL & SERVICES:




Our Company's mission is to make buying convenient. JPN maintains an average stock of 1,000 units of construction machinery, from the small lighting towers to the large cranes.




Our excavators, bulldozers, wheel loaders, etc are thoroughly-washed by high-pressured water jets in our 4 washing bays before being stripped down and serviced, depending on our customer's wish on work to be done. These might include extensive repairs such as overhauling of diesel engines, steel fabrication works like panel beating, welding, etc and electrical re-wiring. Besides the standard construction machinery, JPN caters to the requirements of specialized industries in Mining, Dredging, Forestry, etc by customizing hydraulic excavators with long arms, wheel loaders with log forks, etc. After all the mechanical parts are serviced and re-assembled, our machines are sandblasted in our chambers prior to receiving brand new coats of only the top quality paints.




JPN's rental fleet has been servicing Singapore's construction sector since 1983 and have since been utilized many other industries such as Oil & Gas, Marine & Offshore, etc. With currently over 500 units in operation, we depend on our highly-experienced team of mechanics, electricians and drivers to keep our machinery in excellent conditions.




INTRODUCING MCWEL - JPN'S VERY OWN SILENT DIESEL GENERATORS!




With over 25 years in the construction machinery industry, our steady reputation and customer satisfaction in our products and services have led for requests to cater to the demands of the market. JPN is proud to introduce McWel - our house brand of silent diesel generators from 13 kva to 600 kva, fully designed and manufactured by us after years of continued research and development.




Our McWel products are TUV and ISO 9001:2008 certified.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/aerial-work-platforms/page/3/
http://www.thegreenbook.com/companies/john-chen-pte-ltd/,John Chen (Pte) Ltd,,+65  62852122,+65  62853068,6 Little Rd   S(536984),"
										


											 
										


                                        


                                            
                                        


                                        


                                            

“Setting world shopping standards”, “Making Complex Logistics Simple” and “Giving Airports a Flying Start”, these are few of the remarkable objectives which John Chen Pte Ltd follows.




In 1958, the first John Chen Company was founded. It was started as a sole proprietorship trading under John Chen Engineering Service Company, dealing with electrical and mechanical engineering projects. With over 57 years of serving various industries in Singapore and Malaysia, it has proven its outstanding capabilities when it comes to business.




In 1970, 

John Chen Pte Ltd

 was formed. Our core business focuses on the custom design, fabrication, installation and factory M&E systems maintenance. We also provide different kinds of material handling equipment, allied equipment and other mechanical structures.




Over the years, our company has been awarded an exclusive distributorship and agencies for various industries worldwide. We have gained the trust of numerous Japanese and European manufacturers, ensuring long-term partnership with them.




John Chen Pte Ltd is composed of knowledgeable and well-equipped engineers and technicians who are trained to the highest standards in Europe. Thus, we can provide long term and rapid support and after-sales service to our valued clients.




John Chen Pte Ltd is engaged in the business of hotel and medical care industry, supplying various equipments which are used for housekeeping, laundry services, in-room dining, front office operations, display shelving systems and many more. We also design and fabricate aircraft maintenance dockings, air cargo and luggage towable trolleys as well as dollies for cargo aircrafts and military fighter jets.




Recently, our company has entered food and beverage business proper as well as automation systems for distribution centres and pneumatic waste management systems for hospitals and other housing projects.


                                        
                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/aerial-work-platforms/page/3/
http://www.thegreenbook.com/companies/diamond-drill-pte-ltd/,Diamond Drill Pte Ltd,,+65 68443561,+65 64845345,61 Kaki Bt Ave 1 #03-39 Shun Li Ind Pk S(417943),"
										


											 
										


                                        


                                            
                                        


                                        


                                            




DIAMOND DRILL

 has been providing top quality fastening and assembly related products and services to a wide variety of industries. 





Our commitment to improvement has led to a continuous investment in the best equipment, facilities, and people to serve you. As a result, we have enjoyed significant growth and a unique position in the market.
With over 100 different products and services directly related to fastener locking, sealing, bonding, coating, and thread masking, it is easy to see that DIAMOND DRILL can provide customer driven solutions to your unique fastening needs. In addition, our ever-growing line of assembly related products designed to seal, cushion, insulate, temporarily retain, and control noise and vibration makes us your only logical choice. 





In the high tech world of manufacturing, tolerances are tight and specifications are rigid. Consequently, locking, sealing bonding, and assembly related products and processes designed to meet these requirements are generally associated with high cost, and in many cases, slow responsive times. 





Vibra-Tite® is a line of highly engineered & MRO (Maintenance, Repair & Overhaul) adhesives of the highest quality with history dated back to 1955 and is one of the top 3 names globally in fastener/machinery adhesive with endorsement/recognition from leading manufacturers/customers. 





Finally, if your preferences is for User-Applied products for your facility, DIAMOND DRILL has materials available bottled or in bulk for on the job application. Whenever you have a fastening and assembly related question, professional advice is only a phone call away.
                                        


                                    ",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/adhesives/page/3/
